prediction_key,lead_id,stage,score_time,n_candidates,n_snapshot_found,n_availability_known,n_no_snapshot,n_stale_gt_90d,availability_known_rate,max_snapshot_age_days
L1118:T2:I5082,1118,T2,2025-12-27T10:43:00.000Z,45,45,43,0,2,0.9555555555555556,313.44652777777776
L1118:T2:I5081,1118,T2,2025-12-27T13:10:41.000Z,45,45,43,0,2,0.9555555555555556,313.54908564814815
L1118:T2:I5084,1118,T2,2025-12-27T14:18:48.000Z,45,45,43,0,2,0.9555555555555556,313.5963888888889
L1118:T2:I5086,1118,T2,2026-04-06T07:18:00.000Z,55,55,54,0,1,0.9818181818181818,100.30416666666666
L1118:T2:I5083,1118,T2,2026-04-29T17:12:00.000Z,58,58,56,0,2,0.9655172413793104,102.71666666666667
L1119:T0,1119,T0,2025-10-12T00:00:00.000Z,25,25,19,0,6,0.76,148
L1119:T1:I5091,1119,T1,2025-10-13T07:09:34.000Z,25,25,19,0,6,0.76,149.2983101851852
L1119:T2:I5088,1119,T2,2025-10-15T13:46:49.000Z,26,26,21,0,5,0.8076923076923077,151.57417824074074
L1119:T2:I5090,1119,T2,2025-10-22T07:45:37.000Z,26,26,23,0,3,0.8846153846153846,158.3233449074074
L1119:T2:I5089,1119,T2,2025-11-11T16:25:00.000Z,27,27,25,0,2,0.9259259259259259,148.68402777777777
L1119:T2:I5092,1119,T2,2026-02-27T16:32:00.000Z,36,36,35,0,1,0.9722222222222222,95.68888888888888
L1120:T0,1120,T0,2026-05-06T00:00:00.000Z,31,31,31,0,0,1,68
L1120:T1:I5096,1120,T1,2026-05-09T09:28:47.000Z,32,32,32,0,0,1,71.39498842592593
L1120:T2:I5093,1120,T2,2026-05-10T20:34:40.000Z,31,31,31,0,0,1,72.85740740740741
L1120:T2:I5095,1120,T2,2026-05-13T09:33:37.000Z,32,32,32,0,0,1,75.3983449074074
L1120:T2:I5094,1120,T2,2026-05-17T08:35:17.000Z,32,32,32,0,0,1,79.35783564814815
L1121:T0,1121,T0,2025-04-02T00:00:00.000Z,37,21,21,16,0,0.5675675675675675,67
L1121:T1:I5100,1121,T1,2025-04-07T13:01:00.000Z,38,21,21,17,0,0.5526315789473685,72.5423611111111
L1121:T2:I5098,1121,T2,2025-04-15T18:56:29.000Z,39,21,21,18,0,0.5384615384615384,80.78922453703704
L1121:T2:I5097,1121,T2,2025-08-03T15:13:00.000Z,60,59,52,1,7,0.8666666666666667,190.6340277777778
L1121:T2:I5099,1121,T2,2026-05-27T20:30:00.000Z,108,108,105,0,3,0.9722222222222222,244.85416666666666
L1122:T0,1122,T0,2025-05-26T00:00:00.000Z,9,7,5,2,2,0.5555555555555556,108
L1122:T1:I5103,1122,T1,2025-05-29T15:01:39.000Z,10,8,6,2,2,0.6,111.62614583333334
L1122:T2:I5102,1122,T2,2025-06-08T13:08:09.000Z,10,9,7,1,2,0.7,121.54732638888889
L1122:T2:I5106,1122,T2,2025-11-29T10:31:00.000Z,12,12,12,0,0,1,50.43819444444444
L1122:T2:I5105,1122,T2,2026-03-02T19:29:00.000Z,15,15,15,0,0,1,84.81180555555555
L1122:T2:I5101,1122,T2,2026-05-13T12:28:00.000Z,16,16,15,0,1,0.9375,156.51944444444445
L1122:T2:I5104,1122,T2,2026-06-20T12:24:00.000Z,19,19,19,0,0,1,67.51666666666667
L1123:T0,1123,T0,2026-04-24T00:00:00.000Z,75,75,75,0,0,1,88
L1123:T1:I5107,1123,T1,2026-05-07T15:41:32.000Z,78,78,78,0,0,1,79.6538425925926
L1124:T0,1124,T0,2026-05-22T00:00:00.000Z,73,73,72,0,1,0.9863013698630136,114
L1124:T1:I5111,1124,T1,2026-05-22T12:22:29.000Z,73,73,72,0,1,0.9863013698630136,114.51561342592592
L1124:T2:I5108,1124,T2,2026-05-24T12:56:23.000Z,74,74,73,0,1,0.9864864864864865,116.5391550925926
L1124:T2:I5110,1124,T2,2026-05-26T15:04:25.000Z,73,73,71,0,2,0.9726027397260274,118.62806712962963
L1124:T2:I5109,1124,T2,2026-05-27T15:54:14.000Z,74,74,72,0,2,0.972972972972973,119.66266203703704
L1124:T2:I5112,1124,T2,2026-06-03T12:19:45.000Z,75,75,72,0,3,0.96,126.51371527777778
L1125:T0,1125,T0,2026-01-22T00:00:00.000Z,37,37,36,0,1,0.972972972972973,102
L1125:T1:I5114,1125,T1,2026-01-26T20:52:18.000Z,38,38,37,0,1,0.9736842105263158,106.86965277777777
L1125:T2:I5113,1125,T2,2026-01-29T09:02:40.000Z,38,38,37,0,1,0.9736842105263158,109.37685185185185
L1126:T0,1126,T0,2026-06-21T00:00:00.000Z,79,79,76,0,3,0.9620253164556962,178
L1126:T1:I5117,1126,T1,2026-06-22T09:46:11.000Z,80,80,77,0,3,0.9625,179.40707175925925
L1126:T2:I5116,1126,T2,2026-06-30T07:35:32.000Z,80,80,77,0,3,0.9625,187.3163425925926
L1126:T2:I5115,1126,T2,2026-07-01T13:37:43.000Z,80,80,77,0,3,0.9625,188.5678587962963
L1127:T0,1127,T0,2025-02-25T00:00:00.000Z,14,4,4,10,0,0.2857142857142857,27
L1127:T1:I5119,1127,T1,2025-02-27T12:41:13.000Z,15,4,4,11,0,0.26666666666666666,29.528622685185184
L1127:T2:I5118,1127,T2,2025-03-02T10:05:12.000Z,15,5,5,10,0,0.3333333333333333,32.42027777777778
L1128:T0,1128,T0,2026-06-12T00:00:00.000Z,30,30,30,0,0,1,82
L1128:T1:I5120,1128,T1,2026-06-17T09:31:32.000Z,31,31,31,0,0,1,87.39689814814815
L1129:T0,1129,T0,2025-04-21T00:00:00.000Z,30,19,18,11,1,0.6,94
L1129:T1:I5122,1129,T1,2025-05-03T15:31:17.000Z,31,25,24,6,1,0.7741935483870968,106.64672453703703
L1129:T2:I5121,1129,T2,2025-08-21T16:04:00.000Z,46,45,42,1,3,0.9130434782608695,98.66944444444445
L1129:T2:I5124,1129,T2,2025-12-08T19:28:00.000Z,60,60,55,0,5,0.9166666666666666,143.8111111111111
L1129:T2:I5123,1129,T2,2025-12-18T09:24:00.000Z,60,60,54,0,6,0.9,153.39166666666668
L1130:T0,1130,T0,2026-05-19T00:00:00.000Z,31,31,31,0,0,1,78
L1130:T1:I5127,1130,T1,2026-05-23T14:21:29.000Z,32,32,32,0,0,1,82.59825231481481
L1130:T2:I5126,1130,T2,2026-05-27T08:46:45.000Z,32,32,32,0,0,1,86.36579861111112
L1130:T2:I5125,1130,T2,2026-05-29T10:26:35.000Z,33,33,33,0,0,1,88.43512731481482
L1131:T0,1131,T0,2025-01-29T00:00:00.000Z,42,4,4,38,0,0.09523809523809523,9
L1131:T1:I5128,1131,T1,2025-11-04T15:36:00.000Z,112,111,104,1,7,0.9285714285714286,156.65
L1132:T0,1132,T0,2026-05-14T00:00:00.000Z,58,58,56,0,2,0.9655172413793104,117
L1132:T1:I5132,1132,T1,2026-05-17T16:20:27.000Z,59,59,57,0,2,0.9661016949152542,120.68086805555555
L1132:T2:I5135,1132,T2,2026-05-18T14:51:42.000Z,59,59,57,0,2,0.9661016949152542,121.6192361111111
L1132:T2:I5130,1132,T2,2026-05-19T11:10:50.000Z,59,59,56,0,3,0.9491525423728814,122.46585648148148
L1132:T2:I5131,1132,T2,2026-05-25T10:19:59.000Z,59,59,57,0,2,0.9661016949152542,120.43054398148148
L1132:T2:I5134,1132,T2,2026-05-26T12:16:52.000Z,59,59,57,0,2,0.9661016949152542,121.51171296296296
L1132:T2:I5133,1132,T2,2026-05-26T12:52:28.000Z,59,59,57,0,2,0.9661016949152542,121.53643518518518
L1132:T2:I5129,1132,T2,2026-06-05T18:32:00.000Z,59,59,57,0,2,0.9661016949152542,131.7722222222222
L1133:T0,1133,T0,2026-04-13T00:00:00.000Z,62,62,60,0,2,0.967741935483871,140
L1133:T1:I5136,1133,T1,2026-04-25T19:47:41.000Z,63,63,60,0,3,0.9523809523809523,152.8247800925926
L1134:T0,1134,T0,2025-08-14T00:00:00.000Z,15,15,14,0,1,0.9333333333333333,168
L1134:T1:I5143,1134,T1,2025-08-15T15:07:41.000Z,15,15,14,0,1,0.9333333333333333,169.63033564814816
L1134:T2:I5140,1134,T2,2025-08-19T16:38:53.000Z,16,16,15,0,1,0.9375,173.6936689814815
L1134:T2:I5144,1134,T2,2025-08-22T08:07:00.000Z,16,16,15,0,1,0.9375,176.33819444444444
L1134:T2:I5142,1134,T2,2025-08-24T08:48:00.000Z,16,16,14,0,2,0.875,178.36666666666667
L1134:T2:I5139,1134,T2,2025-08-26T11:43:27.000Z,16,16,14,0,2,0.875,180.48850694444445
L1134:T2:I5138,1134,T2,2025-11-20T11:21:00.000Z,21,21,20,0,1,0.9523809523809523,119.47291666666666
L1134:T2:I5141,1134,T2,2026-01-17T20:08:00.000Z,22,22,21,0,1,0.9545454545454546,140.8388888888889
L1134:T2:I5137,1134,T2,2026-04-20T17:50:00.000Z,24,24,24,0,0,1,57.74305555555556
L1135:T0,1135,T0,2025-05-07T00:00:00.000Z,24,16,15,8,1,0.625,101
L1135:T1:I5145,1135,T1,2025-05-08T08:53:06.000Z,25,17,16,8,1,0.64,102.37020833333334
L1135:T2:I5150,1135,T2,2025-05-09T15:01:38.000Z,25,17,15,8,2,0.6,103.62613425925926
L1135:T2:I5147,1135,T2,2025-05-12T09:31:27.000Z,26,18,15,8,3,0.5769230769230769,106.39684027777778
L1135:T2:I5148,1135,T2,2025-06-24T08:31:00.000Z,32,29,23,3,6,0.71875,136.35486111111112
L1135:T2:I5149,1135,T2,2025-07-19T09:02:00.000Z,35,33,30,2,3,0.8571428571428571,161.3763888888889
L1135:T2:I5151,1135,T2,2025-10-02T18:24:00.000Z,44,44,35,0,9,0.7954545454545454,191.76666666666668
L1135:T2:I5146,1135,T2,2025-12-10T15:19:00.000Z,47,47,44,0,3,0.9361702127659575,215.63819444444445
L1135:T2:I5152,1135,T2,2026-05-25T13:56:00.000Z,59,59,55,0,4,0.9322033898305084,131.58055555555555
L1136:T0,1136,T0,2025-02-20T00:00:00.000Z,14,5,5,9,0,0.35714285714285715,37
L1136:T1:I5153,1136,T1,2025-02-28T19:42:54.000Z,15,5,5,10,0,0.3333333333333333,45.82145833333333
L1136:T2:I5156,1136,T2,2025-05-10T19:04:00.000Z,22,18,16,4,2,0.7272727272727273,95.79444444444445
L1136:T2:I5154,1136,T2,2025-07-30T17:50:00.000Z,27,27,26,0,1,0.9629629629629629,175.74305555555554
L1136:T2:I5155,1136,T2,2025-11-18T17:24:00.000Z,32,32,26,0,6,0.8125,197.725
L1137:T0,1137,T0,2026-06-13T00:00:00.000Z,59,59,58,0,1,0.9830508474576272,139
L1137:T1:I5158,1137,T1,2026-06-21T10:55:13.000Z,61,61,59,0,2,0.9672131147540983,147.45501157407406
L1137:T2:I5157,1137,T2,2026-06-21T18:50:42.000Z,61,61,59,0,2,0.9672131147540983,147.78520833333334
L1138:T0,1138,T0,2026-05-22T00:00:00.000Z,41,41,38,0,3,0.926829268292683,158
L1138:T1:I5159,1138,T1,2026-05-22T18:55:16.000Z,42,42,39,0,3,0.9285714285714286,158.78837962962962
L1138:T2:I5163,1138,T2,2026-05-23T15:19:54.000Z,42,42,39,0,3,0.9285714285714286,159.63881944444444
L1138:T2:I5164,1138,T2,2026-05-25T11:11:45.000Z,42,42,40,0,2,0.9523809523809523,161.46649305555556
L1138:T2:I5160,1138,T2,2026-05-26T09:22:07.000Z,42,42,40,0,2,0.9523809523809523,162.39035879629628
L1138:T2:I5162,1138,T2,2026-05-31T17:02:25.000Z,41,41,41,0,0,1,74.71001157407407
L1138:T2:I5161,1138,T2,2026-06-04T13:26:17.000Z,44,44,44,0,0,1,78.55991898148149
L1139:T0,1139,T0,2026-06-18T00:00:00.000Z,64,64,64,0,0,1,76
L1139:T1:I5171,1139,T1,2026-06-18T10:19:35.000Z,64,64,64,0,0,1,76.43026620370371
L1139:T2:I5169,1139,T2,2026-06-21T14:15:50.000Z,65,65,65,0,0,1,79.59432870370371
L1139:T2:I5167,1139,T2,2026-06-21T19:12:16.000Z,65,65,65,0,0,1,79.80018518518519
L1139:T2:I5170,1139,T2,2026-06-23T15:46:54.000Z,64,64,64,0,0,1,81.65756944444445
L1139:T2:I5166,1139,T2,2026-06-23T20:41:48.000Z,65,65,65,0,0,1,81.86236111111111
L1139:T2:I5168,1139,T2,2026-06-25T11:39:10.000Z,65,65,65,0,0,1,83.4855324074074
L1139:T2:I5165,1139,T2,2026-06-27T19:52:57.000Z,65,65,65,0,0,1,85.8284375
L1140:T0,1140,T0,2026-03-25T00:00:00.000Z,28,28,27,0,1,0.9642857142857143,118
L1140:T1:I5173,1140,T1,2026-03-26T15:55:04.000Z,29,29,28,0,1,0.9655172413793104,119.66324074074075
L1140:T2:I5172,1140,T2,2026-03-27T11:53:43.000Z,29,29,28,0,1,0.9655172413793104,120.49563657407407
L1141:T0,1141,T0,2025-05-14T00:00:00.000Z,46,37,32,9,5,0.6956521739130435,130
L1141:T1:I5174,1141,T1,2025-10-01T18:41:00.000Z,60,60,56,0,4,0.9333333333333333,191.77847222222223
L1142:T0,1142,T0,2026-02-27T00:00:00.000Z,127,127,117,0,10,0.9212598425196851,188
L1142:T1:I5175,1142,T1,2026-04-29T09:20:00.000Z,139,139,137,0,2,0.9856115107913669,216.38888888888889
L1143:T0,1143,T0,2026-05-21T00:00:00.000Z,88,88,86,0,2,0.9772727272727273,122
L1143:T1:I5178,1143,T1,2026-05-21T15:00:32.000Z,89,89,87,0,2,0.9775280898876404,122.62537037037038
L1143:T2:I5180,1143,T2,2026-05-23T14:39:28.000Z,88,88,85,0,3,0.9659090909090909,124.61074074074074
L1143:T2:I5176,1143,T2,2026-05-29T20:30:31.000Z,90,90,89,0,1,0.9888888888888889,96.85452546296297
L1143:T2:I5181,1143,T2,2026-05-30T16:48:52.000Z,89,89,88,0,1,0.9887640449438202,97.70060185185186
L1143:T2:I5177,1143,T2,2026-06-01T18:54:33.000Z,90,90,88,0,2,0.9777777777777777,103.78788194444445
L1143:T2:I5179,1143,T2,2026-06-02T19:53:00.000Z,90,90,88,0,2,0.9777777777777777,100.82847222222222
L1144:T0,1144,T0,2026-03-01T00:00:00.000Z,50,50,49,0,1,0.98,92
L1144:T1:I5182,1144,T1,2026-03-05T08:08:18.000Z,52,52,51,0,1,0.9807692307692307,96.33909722222222
L1144:T2:I5183,1144,T2,2026-03-10T20:05:38.000Z,52,52,50,0,2,0.9615384615384616,101.83724537037037
L1145:T0,1145,T0,2025-07-12T00:00:00.000Z,37,34,32,3,2,0.8648648648648649,124
L1145:T1:I5186,1145,T1,2025-07-13T16:03:07.000Z,38,35,33,3,2,0.868421052631579,125.66883101851852
L1145:T2:I5185,1145,T2,2025-07-15T07:56:54.000Z,39,36,34,3,2,0.8717948717948718,127.33118055555556
L1145:T2:I5184,1145,T2,2026-01-17T18:13:00.000Z,63,63,60,0,3,0.9523809523809523,159.7590277777778
L1146:T0,1146,T0,2025-11-02T00:00:00.000Z,44,44,39,0,5,0.8863636363636364,163
L1146:T1:I5187,1146,T1,2025-11-04T20:28:15.000Z,45,45,39,0,6,0.8666666666666667,165.8529513888889
L1147:T0,1147,T0,2025-07-01T00:00:00.000Z,19,16,13,3,3,0.6842105263157895,124
L1147:T1:I5188,1147,T1,2025-07-05T08:21:16.000Z,20,17,14,3,3,0.7,128.34810185185185
L1147:T2:I5191,1147,T2,2025-10-25T18:54:00.000Z,26,26,25,0,1,0.9615384615384616,212.7875
L1147:T2:I5190,1147,T2,2025-11-17T14:22:00.000Z,27,27,27,0,0,1,79.59861111111111
L1147:T2:I5189,1147,T2,2026-05-12T20:56:00.000Z,31,31,30,0,1,0.967741935483871,112.87222222222222
L1148:T0,1148,T0,2026-01-01T00:00:00.000Z,98,97,86,1,11,0.8775510204081632,163
L1148:T1:I5193,1148,T1,2026-01-01T11:33:33.000Z,98,97,86,1,11,0.8775510204081632,163.48163194444444
L1148:T2:I5196,1148,T2,2026-01-04T15:52:57.000Z,100,99,89,1,10,0.89,141.66177083333332
L1148:T2:I5197,1148,T2,2026-01-05T14:58:27.000Z,100,99,88,1,11,0.88,182.6239236111111
L1148:T2:I5198,1148,T2,2026-01-06T16:32:04.000Z,100,99,89,1,10,0.89,143.6889351851852
L1148:T2:I5192,1148,T2,2026-01-13T19:53:34.000Z,102,101,91,1,10,0.8921568627450981,150.82886574074075
L1148:T2:I5194,1148,T2,2026-03-19T08:41:00.000Z,107,107,105,0,2,0.9813084112149533,114.36180555555555
L1148:T2:I5195,1148,T2,2026-05-28T07:14:00.000Z,113,113,111,0,2,0.9823008849557522,97.3013888888889
L1149:T0,1149,T0,2026-05-12T00:00:00.000Z,59,59,57,0,2,0.9661016949152542,103
L1149:T1:I5200,1149,T1,2026-05-12T11:58:09.000Z,60,60,58,0,2,0.9666666666666667,103.49871527777778
L1149:T2:I5199,1149,T2,2026-05-18T10:03:37.000Z,61,61,60,0,1,0.9836065573770492,104.41917824074073
L1150:T0,1150,T0,2025-01-28T00:00:00.000Z,23,1,1,22,0,0.043478260869565216,7
L1150:T1:I5205,1150,T1,2025-01-31T17:47:56.000Z,24,2,2,22,0,0.08333333333333333,10.74162037037037
L1150:T2:I5208,1150,T2,2025-02-02T15:45:58.000Z,24,2,2,22,0,0.08333333333333333,12.656921296296296
L1150:T2:I5203,1150,T2,2025-02-07T07:00:36.000Z,24,2,2,22,0,0.08333333333333333,17.292083333333334
L1150:T2:I5204,1150,T2,2025-06-18T07:22:00.000Z,34,26,20,8,6,0.5882352941176471,138.30694444444444
L1150:T2:I5206,1150,T2,2025-11-27T20:53:00.000Z,55,55,48,0,7,0.8727272727272727,273.8701388888889
L1150:T2:I5202,1150,T2,2025-12-25T15:09:00.000Z,57,57,53,0,4,0.9298245614035088,301.63125
L1150:T2:I5207,1150,T2,2026-01-01T15:37:00.000Z,59,59,57,0,2,0.9661016949152542,178.65069444444444
L1150:T2:I5201,1150,T2,2026-05-23T20:08:00.000Z,76,76,75,0,1,0.9868421052631579,121.83888888888889
L1151:T0,1151,T0,2025-11-21T00:00:00.000Z,40,40,36,0,4,0.9,124
L1151:T1:I5212,1151,T1,2025-12-02T07:08:31.000Z,42,42,38,0,4,0.9047619047619048,135.2975810185185
L1151:T2:I5211,1151,T2,2025-12-02T07:45:20.000Z,42,42,38,0,4,0.9047619047619048,135.32314814814814
L1151:T2:I5210,1151,T2,2025-12-03T16:54:10.000Z,42,42,38,0,4,0.9047619047619048,136.70428240740742
L1151:T2:I5209,1151,T2,2026-06-11T12:56:00.000Z,58,58,55,0,3,0.9482758620689655,99.53888888888889
L1152:T0,1152,T0,2025-06-24T00:00:00.000Z,75,61,57,14,4,0.76,143
L1152:T1:I5214,1152,T1,2025-11-21T13:44:00.000Z,116,115,105,1,10,0.9051724137931034,173.57222222222222
L1152:T2:I5213,1152,T2,2025-12-16T08:03:00.000Z,121,120,106,1,14,0.8760330578512396,198.33541666666667
L1153:T0,1153,T0,2026-01-09T00:00:00.000Z,111,111,107,0,4,0.963963963963964,189
L1153:T1:I5217,1153,T1,2026-01-19T11:02:48.000Z,113,113,110,0,3,0.9734513274336283,149.46027777777778
L1153:T2:I5216,1153,T2,2026-01-19T19:38:19.000Z,113,113,110,0,3,0.9734513274336283,149.81827546296296
L1153:T2:I5215,1153,T2,2026-01-19T19:54:38.000Z,112,112,109,0,3,0.9732142857142857,149.82960648148148
L1154:T0,1154,T0,2025-09-02T00:00:00.000Z,63,63,56,0,7,0.8888888888888888,220
L1154:T1:I5221,1154,T1,2025-09-10T16:30:10.000Z,64,64,55,0,9,0.859375,228.68761574074074
L1154:T2:I5223,1154,T2,2025-09-10T20:53:49.000Z,64,64,55,0,9,0.859375,228.87070601851852
L1154:T2:I5222,1154,T2,2025-09-12T15:07:54.000Z,65,65,55,0,10,0.8461538461538461,230.6304861111111
L1154:T2:I5220,1154,T2,2025-09-14T15:47:57.000Z,66,66,57,0,9,0.8636363636363636,232.65829861111112
L1154:T2:I5218,1154,T2,2026-02-06T17:28:00.000Z,90,90,83,0,7,0.9222222222222223,167.7277777777778
L1154:T2:I5219,1154,T2,2026-04-20T11:25:00.000Z,104,104,103,0,1,0.9903846153846154,207.47569444444446
L1155:T0,1155,T0,2025-08-15T00:00:00.000Z,29,28,19,1,9,0.6551724137931034,191
L1155:T1:I5224,1155,T1,2025-08-22T13:45:56.000Z,32,32,28,0,4,0.875,198.5735648148148
L1156:T0,1156,T0,2025-05-15T00:00:00.000Z,46,37,32,9,5,0.6956521739130435,131
L1156:T1:I5227,1156,T1,2025-05-17T10:12:18.000Z,47,38,33,9,5,0.7021276595744681,133.42520833333333
L1156:T2:I5228,1156,T2,2025-12-18T12:57:00.000Z,70,70,63,0,7,0.9,193.53958333333333
L1156:T2:I5225,1156,T2,2026-04-28T13:43:00.000Z,92,92,90,0,2,0.9782608695652174,105.57152777777777
L1156:T2:I5226,1156,T2,2026-05-31T19:44:00.000Z,99,99,96,0,3,0.9696969696969697,121.82222222222222
L1157:T0,1157,T0,2025-10-13T00:00:00.000Z,51,50,46,1,4,0.9019607843137255,178
L1157:T1:I5229,1157,T1,2025-10-13T11:52:17.000Z,52,51,47,1,4,0.9038461538461539,178.4946412037037
L1157:T2:I5230,1157,T2,2025-10-16T18:02:37.000Z,52,51,45,1,6,0.8653846153846154,181.75181712962964
L1158:T0,1158,T0,2025-10-03T00:00:00.000Z,36,36,29,0,7,0.8055555555555556,150
L1158:T1:I5234,1158,T1,2025-10-14T13:07:24.000Z,37,37,29,0,8,0.7837837837837838,161.54680555555555
L1158:T2:I5235,1158,T2,2025-10-14T16:36:12.000Z,36,36,29,0,7,0.8055555555555556,161.69180555555556
L1158:T2:I5232,1158,T2,2026-03-14T18:29:00.000Z,51,51,49,0,2,0.9607843137254902,110.7701388888889
L1158:T2:I5233,1158,T2,2026-03-19T20:35:00.000Z,51,51,49,0,2,0.9607843137254902,115.85763888888889
L1158:T2:I5231,1158,T2,2026-04-26T13:29:00.000Z,55,55,53,0,2,0.9636363636363636,104.56180555555555
L1159:T0,1159,T0,2026-02-27T00:00:00.000Z,50,50,49,0,1,0.98,95
L1159:T1:I5236,1159,T1,2026-02-28T09:09:30.000Z,51,51,50,0,1,0.9803921568627451,96.38159722222223
L1160:T0,1160,T0,2025-06-06T00:00:00.000Z,27,23,21,4,2,0.7777777777777778,114
L1160:T1:I5241,1160,T1,2025-06-09T14:51:33.000Z,28,23,21,5,2,0.75,117.61913194444445
L1160:T2:I5239,1160,T2,2025-06-11T16:51:26.000Z,28,23,21,5,2,0.75,119.70238425925926
L1160:T2:I5237,1160,T2,2025-06-16T07:52:27.000Z,28,24,22,4,2,0.7857142857142857,124.32809027777778
L1160:T2:I5240,1160,T2,2025-06-16T16:03:27.000Z,27,23,21,4,2,0.7777777777777778,124.6690625
L1160:T2:I5243,1160,T2,2025-06-21T16:36:00.000Z,28,24,22,4,2,0.7857142857142857,129.69166666666666
L1160:T2:I5238,1160,T2,2025-10-10T20:23:00.000Z,34,34,29,0,5,0.8529411764705882,150.84930555555556
L1160:T2:I5242,1160,T2,2026-04-12T12:34:00.000Z,39,39,37,0,2,0.9487179487179487,99.52361111111111
L1160:T2:I5244,1160,T2,2026-05-05T19:54:00.000Z,42,42,41,0,1,0.9761904761904762,114.82916666666667
L1161:T0,1161,T0,2025-04-04T00:00:00.000Z,28,12,12,16,0,0.42857142857142855,76
L1161:T1:I5245,1161,T1,2025-04-06T18:34:41.000Z,30,14,14,16,0,0.4666666666666667,78.77408564814814
L1161:T2:I5250,1161,T2,2025-04-12T11:22:49.000Z,30,16,16,14,0,0.5333333333333333,84.47417824074074
L1161:T2:I5247,1161,T2,2025-07-12T19:02:00.000Z,42,41,35,1,6,0.8333333333333334,141.79305555555555
L1161:T2:I5246,1161,T2,2025-10-03T17:26:00.000Z,46,44,34,2,10,0.7391304347826086,224.7263888888889
L1161:T2:I5248,1161,T2,2026-02-06T08:19:00.000Z,56,56,55,0,1,0.9821428571428571,181.34652777777777
L1161:T2:I5249,1161,T2,2026-04-23T07:23:00.000Z,65,65,64,0,1,0.9846153846153847,111.30763888888889
L1162:T0,1162,T0,2025-04-18T00:00:00.000Z,33,21,21,12,0,0.6363636363636364,72
L1162:T1:I5255,1162,T1,2025-04-21T09:03:56.000Z,33,22,22,11,0,0.6666666666666666,75.37773148148148
L1162:T2:I5253,1162,T2,2025-04-22T16:02:09.000Z,34,24,24,10,0,0.7058823529411765,76.66815972222223
L1162:T2:I5251,1162,T2,2025-04-27T07:35:37.000Z,35,25,25,10,0,0.7142857142857143,81.31640046296296
L1162:T2:I5254,1162,T2,2025-04-29T16:42:10.000Z,35,25,24,10,1,0.6857142857142857,92.69594907407408
L1162:T2:I5252,1162,T2,2025-12-11T19:17:00.000Z,49,49,44,0,5,0.8979591836734694,108.80347222222223
L1163:T0,1163,T0,2026-06-24T00:00:00.000Z,36,36,36,0,0,1,69
L1163:T1:I5256,1163,T1,2026-06-24T18:48:34.000Z,37,37,37,0,0,1,69.78372685185185
L1164:T0,1164,T0,2025-11-07T00:00:00.000Z,88,87,81,1,6,0.9204545454545454,159
L1164:T1:I5259,1164,T1,2025-11-07T18:55:41.000Z,89,88,82,1,6,0.9213483146067416,159.7886689814815
L1164:T2:I5263,1164,T2,2025-11-08T07:25:11.000Z,89,88,82,1,6,0.9213483146067416,160.3091550925926
L1164:T2:I5258,1164,T2,2025-11-11T16:37:47.000Z,89,88,82,1,6,0.9213483146067416,163.69290509259258
L1164:T2:I5261,1164,T2,2025-11-15T20:38:47.000Z,89,88,81,1,7,0.9101123595505618,167.8602662037037
L1164:T2:I5260,1164,T2,2025-11-19T08:34:48.000Z,89,88,79,1,9,0.8876404494382022,171.3575
L1164:T2:I5262,1164,T2,2025-11-19T09:52:07.000Z,89,88,79,1,9,0.8876404494382022,171.41119212962963
L1164:T2:I5257,1164,T2,2025-11-20T13:18:43.000Z,89,88,79,1,9,0.8876404494382022,172.55466435185184
L1164:T2:I5264,1164,T2,2026-04-07T19:25:00.000Z,107,107,102,0,5,0.9532710280373832,133.80902777777777
L1165:T0,1165,T0,2026-03-14T00:00:00.000Z,105,105,103,0,2,0.9809523809523809,109
L1165:T1:I5265,1165,T1,2026-03-26T20:02:32.000Z,107,107,103,0,4,0.9626168224299065,121.83509259259259
L1166:T0,1166,T0,2025-10-27T00:00:00.000Z,25,25,24,0,1,0.96,214
L1166:T1:I5266,1166,T1,2025-10-31T18:01:23.000Z,26,26,25,0,1,0.9615384615384616,218.75096064814815
L1166:T2:I5268,1166,T2,2025-11-05T16:38:26.000Z,26,26,26,0,0,1,72.69335648148149
L1166:T2:I5267,1166,T2,2025-11-07T13:19:01.000Z,26,26,26,0,0,1,69.55487268518519
L1166:T2:I5271,1166,T2,2025-11-07T16:40:52.000Z,26,26,26,0,0,1,69.6950462962963
L1166:T2:I5270,1166,T2,2025-12-26T11:56:00.000Z,28,28,22,0,6,0.7857142857142857,118.49722222222222
L1166:T2:I5269,1166,T2,2026-03-27T10:57:00.000Z,30,30,29,0,1,0.9666666666666667,131.45625
L1167:T0,1167,T0,2025-05-27T00:00:00.000Z,28,14,14,14,0,0.5,85
L1167:T1:I5272,1167,T1,2025-06-07T09:50:05.000Z,29,17,16,12,1,0.5517241379310345,96.4097800925926
L1167:T2:I5274,1167,T2,2025-07-04T20:36:00.000Z,29,23,22,6,1,0.7586206896551724,115.85833333333333
L1167:T2:I5275,1167,T2,2025-08-18T17:17:00.000Z,34,30,27,4,3,0.7941176470588235,111.72013888888888
L1167:T2:I5273,1167,T2,2026-02-25T20:23:00.000Z,46,46,43,0,3,0.9347826086956522,117.84930555555556
L1168:T0,1168,T0,2025-09-11T00:00:00.000Z,50,46,43,4,3,0.86,126
