inventory_state_key,prediction_key,candidate_spot_id,score_time,snapshot_id,snapshot_time,snapshot_found,availability_known,is_available_asof,days_until_available_asof,competing_inquiries_30d_asof,snapshot_age_days,stale_gt_30d,stale_gt_60d,stale_gt_90d,coverage_status,competing_inquiries_30d_model_allowed
L7:T2:I18:S2914,L7:T2:I18,2914,2026-05-14T11:06:00.000Z,28922,2026-04-21T00:00:00.000Z,true,true,true,0,7,23.4625,false,false,false,COVERED,false
L7:T2:I18:S589,L7:T2:I18,589,2026-05-14T11:06:00.000Z,10250,2026-04-10T00:00:00.000Z,true,true,false,35,4,34.4625,true,false,false,COVERED,false
L7:T2:I18:S2601,L7:T2:I18,2601,2026-05-14T11:06:00.000Z,13414,2026-05-13T00:00:00.000Z,true,true,true,0,10,1.4625,false,false,false,COVERED,false
L7:T2:I18:S2856,L7:T2:I18,2856,2026-05-14T11:06:00.000Z,27254,2026-03-05T00:00:00.000Z,true,true,false,43,4,70.4625,true,true,false,COVERED,false
L7:T2:I18:S2466,L7:T2:I18,2466,2026-05-14T11:06:00.000Z,64,2026-04-21T00:00:00.000Z,true,true,false,1,8,23.4625,false,false,false,COVERED,false
L7:T2:I18:S1448,L7:T2:I18,1448,2026-05-14T11:06:00.000Z,16396,2026-05-12T00:00:00.000Z,true,true,true,0,8,2.4625,false,false,false,COVERED,false
L7:T2:I18:S2256,L7:T2:I18,2256,2026-05-14T11:06:00.000Z,735,2026-04-27T00:00:00.000Z,true,true,false,13,6,17.4625,false,false,false,COVERED,false
L7:T2:I18:S1459,L7:T2:I18,1459,2026-05-14T11:06:00.000Z,9757,2026-03-24T00:00:00.000Z,true,true,false,57,6,51.4625,true,false,false,COVERED,false
L7:T2:I18:S86,L7:T2:I18,86,2026-05-14T11:06:00.000Z,26534,2026-05-06T00:00:00.000Z,true,true,true,0,5,8.4625,false,false,false,COVERED,false
L7:T2:I18:S2307,L7:T2:I18,2307,2026-05-14T11:06:00.000Z,10708,2026-05-12T00:00:00.000Z,true,true,true,0,1,2.4625,false,false,false,COVERED,false
L7:T2:I18:S1500,L7:T2:I18,1500,2026-05-14T11:06:00.000Z,12161,2026-05-05T00:00:00.000Z,true,true,false,27,8,9.4625,false,false,false,COVERED,false
L7:T2:I18:S1058,L7:T2:I18,1058,2026-05-14T11:06:00.000Z,657,2026-04-24T00:00:00.000Z,true,true,false,43,6,20.4625,false,false,false,COVERED,false
L8:T0:S746,L8:T0,746,2025-05-05T00:00:00.000Z,20477,2025-03-02T00:00:00.000Z,true,true,true,0,5,64,true,true,false,COVERED,false
L8:T0:S27,L8:T0,27,2025-05-05T00:00:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L8:T0:S2051,L8:T0,2051,2025-05-05T00:00:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L8:T0:S237,L8:T0,237,2025-05-05T00:00:00.000Z,26247,2025-01-28T00:00:00.000Z,true,false,,,2,97,true,true,true,STALE_GT_90D,false
L8:T0:S1226,L8:T0,1226,2025-05-05T00:00:00.000Z,22834,2025-04-24T00:00:00.000Z,true,true,false,280,4,11,false,false,false,COVERED,false
L8:T0:S2677,L8:T0,2677,2025-05-05T00:00:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L8:T0:S958,L8:T0,958,2025-05-05T00:00:00.000Z,2351,2025-04-29T00:00:00.000Z,true,true,true,0,9,6,false,false,false,COVERED,false
L8:T1:I27:S746,L8:T1:I27,746,2025-05-07T07:10:37.000Z,20477,2025-03-02T00:00:00.000Z,true,true,true,0,5,66.29903935185185,true,true,false,COVERED,false
L8:T1:I27:S27,L8:T1:I27,27,2025-05-07T07:10:37.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L8:T1:I27:S2051,L8:T1:I27,2051,2025-05-07T07:10:37.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L8:T1:I27:S237,L8:T1:I27,237,2025-05-07T07:10:37.000Z,26247,2025-01-28T00:00:00.000Z,true,false,,,2,99.29903935185185,true,true,true,STALE_GT_90D,false
L8:T1:I27:S1226,L8:T1:I27,1226,2025-05-07T07:10:37.000Z,22834,2025-04-24T00:00:00.000Z,true,true,false,280,4,13.299039351851851,false,false,false,COVERED,false
L8:T1:I27:S2677,L8:T1:I27,2677,2025-05-07T07:10:37.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L8:T1:I27:S958,L8:T1:I27,958,2025-05-07T07:10:37.000Z,2351,2025-04-29T00:00:00.000Z,true,true,true,0,9,8.299039351851851,false,false,false,COVERED,false
L8:T2:I22:S746,L8:T2:I22,746,2025-05-16T09:51:39.000Z,20477,2025-03-02T00:00:00.000Z,true,true,true,0,5,75.41086805555555,true,true,false,COVERED,false
L8:T2:I22:S27,L8:T2:I22,27,2025-05-16T09:51:39.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L8:T2:I22:S2051,L8:T2:I22,2051,2025-05-16T09:51:39.000Z,29310,2025-05-14T00:00:00.000Z,true,true,false,51,5,2.4108680555555555,false,false,false,COVERED,false
L8:T2:I22:S237,L8:T2:I22,237,2025-05-16T09:51:39.000Z,26247,2025-01-28T00:00:00.000Z,true,false,,,2,108.41086805555555,true,true,true,STALE_GT_90D,false
L8:T2:I22:S1226,L8:T2:I22,1226,2025-05-16T09:51:39.000Z,22834,2025-04-24T00:00:00.000Z,true,true,false,280,4,22.410868055555557,false,false,false,COVERED,false
L8:T2:I22:S2677,L8:T2:I22,2677,2025-05-16T09:51:39.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L8:T2:I22:S958,L8:T2:I22,958,2025-05-16T09:51:39.000Z,2351,2025-04-29T00:00:00.000Z,true,true,true,0,9,17.410868055555557,false,false,false,COVERED,false
L8:T2:I22:S1508,L8:T2:I22,1508,2025-05-16T09:51:39.000Z,13002,2025-05-13T00:00:00.000Z,true,true,true,0,6,3.4108680555555555,false,false,false,COVERED,false
L8:T2:I25:S746,L8:T2:I25,746,2025-05-18T12:57:59.000Z,20477,2025-03-02T00:00:00.000Z,true,true,true,0,5,77.54026620370371,true,true,false,COVERED,false
L8:T2:I25:S27,L8:T2:I25,27,2025-05-18T12:57:59.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L8:T2:I25:S2051,L8:T2:I25,2051,2025-05-18T12:57:59.000Z,29310,2025-05-14T00:00:00.000Z,true,true,false,51,5,4.540266203703704,false,false,false,COVERED,false
L8:T2:I25:S237,L8:T2:I25,237,2025-05-18T12:57:59.000Z,26247,2025-01-28T00:00:00.000Z,true,false,,,2,110.54026620370371,true,true,true,STALE_GT_90D,false
L8:T2:I25:S1226,L8:T2:I25,1226,2025-05-18T12:57:59.000Z,22834,2025-04-24T00:00:00.000Z,true,true,false,280,4,24.540266203703705,false,false,false,COVERED,false
L8:T2:I25:S2677,L8:T2:I25,2677,2025-05-18T12:57:59.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L8:T2:I25:S958,L8:T2:I25,958,2025-05-18T12:57:59.000Z,2351,2025-04-29T00:00:00.000Z,true,true,true,0,9,19.540266203703705,false,false,false,COVERED,false
L8:T2:I25:S2182,L8:T2:I25,2182,2025-05-18T12:57:59.000Z,26083,2025-05-17T00:00:00.000Z,true,true,true,0,6,1.5402662037037036,false,false,false,COVERED,false
L8:T2:I23:S746,L8:T2:I23,746,2025-07-03T14:43:00.000Z,11959,2025-05-28T00:00:00.000Z,true,true,true,0,5,36.613194444444446,true,false,false,COVERED,false
L8:T2:I23:S27,L8:T2:I23,27,2025-07-03T14:43:00.000Z,3968,2025-06-16T00:00:00.000Z,true,true,true,0,7,17.613194444444446,false,false,false,COVERED,false
L8:T2:I23:S2051,L8:T2:I23,2051,2025-07-03T14:43:00.000Z,25370,2025-06-11T00:00:00.000Z,true,true,false,65,4,22.613194444444446,false,false,false,COVERED,false
L8:T2:I23:S237,L8:T2:I23,237,2025-07-03T14:43:00.000Z,17977,2025-06-18T00:00:00.000Z,true,true,false,46,4,15.613194444444444,false,false,false,COVERED,false
L8:T2:I23:S1226,L8:T2:I23,1226,2025-07-03T14:43:00.000Z,22834,2025-04-24T00:00:00.000Z,true,true,false,280,4,70.61319444444445,true,true,false,COVERED,false
L8:T2:I23:S2677,L8:T2:I23,2677,2025-07-03T14:43:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L8:T2:I23:S958,L8:T2:I23,958,2025-07-03T14:43:00.000Z,6936,2025-06-30T00:00:00.000Z,true,true,true,0,9,3.6131944444444444,false,false,false,COVERED,false
L8:T2:I23:S2434,L8:T2:I23,2434,2025-07-03T14:43:00.000Z,3481,2025-07-03T00:00:00.000Z,true,true,true,0,7,0.6131944444444445,false,false,false,COVERED,false
L8:T2:I28:S746,L8:T2:I28,746,2025-10-20T18:10:00.000Z,23329,2025-10-16T00:00:00.000Z,true,true,true,0,4,4.756944444444445,false,false,false,COVERED,false
L8:T2:I28:S27,L8:T2:I28,27,2025-10-20T18:10:00.000Z,23007,2025-10-15T00:00:00.000Z,true,true,true,0,7,5.756944444444445,false,false,false,COVERED,false
L8:T2:I28:S2051,L8:T2:I28,2051,2025-10-20T18:10:00.000Z,21529,2025-09-18T00:00:00.000Z,true,true,false,148,5,32.75694444444444,true,false,false,COVERED,false
L8:T2:I28:S237,L8:T2:I28,237,2025-10-20T18:10:00.000Z,27392,2025-09-03T00:00:00.000Z,true,true,false,51,6,47.75694444444444,true,false,false,COVERED,false
L8:T2:I28:S1226,L8:T2:I28,1226,2025-10-20T18:10:00.000Z,29780,2025-10-01T00:00:00.000Z,true,true,true,0,5,19.756944444444443,false,false,false,COVERED,false
L8:T2:I28:S2677,L8:T2:I28,2677,2025-10-20T18:10:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L8:T2:I28:S958,L8:T2:I28,958,2025-10-20T18:10:00.000Z,7344,2025-09-02T00:00:00.000Z,true,true,true,0,9,48.75694444444444,true,false,false,COVERED,false
L8:T2:I28:S1171,L8:T2:I28,1171,2025-10-20T18:10:00.000Z,3068,2025-10-20T00:00:00.000Z,true,true,true,0,6,0.7569444444444444,false,false,false,COVERED,false
L8:T2:I29:S746,L8:T2:I29,746,2025-11-15T13:54:00.000Z,23329,2025-10-16T00:00:00.000Z,true,true,true,0,4,30.579166666666666,true,false,false,COVERED,false
L8:T2:I29:S27,L8:T2:I29,27,2025-11-15T13:54:00.000Z,23007,2025-10-15T00:00:00.000Z,true,true,true,0,7,31.579166666666666,true,false,false,COVERED,false
L8:T2:I29:S2051,L8:T2:I29,2051,2025-11-15T13:54:00.000Z,17218,2025-11-11T00:00:00.000Z,true,true,false,52,3,4.579166666666667,false,false,false,COVERED,false
L8:T2:I29:S237,L8:T2:I29,237,2025-11-15T13:54:00.000Z,24809,2025-11-15T00:00:00.000Z,true,true,true,0,2,0.5791666666666667,false,false,false,COVERED,false
L8:T2:I29:S1226,L8:T2:I29,1226,2025-11-15T13:54:00.000Z,5355,2025-10-28T00:00:00.000Z,true,true,false,3,3,18.579166666666666,false,false,false,COVERED,false
L8:T2:I29:S2677,L8:T2:I29,2677,2025-11-15T13:54:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L8:T2:I29:S958,L8:T2:I29,958,2025-11-15T13:54:00.000Z,21541,2025-10-31T00:00:00.000Z,true,true,true,0,8,15.579166666666667,false,false,false,COVERED,false
L8:T2:I29:S2618,L8:T2:I29,2618,2025-11-15T13:54:00.000Z,4183,2025-11-15T00:00:00.000Z,true,true,true,0,6,0.5791666666666667,false,false,false,COVERED,false
L8:T2:I24:S746,L8:T2:I24,746,2026-01-02T19:23:00.000Z,18543,2026-01-02T00:00:00.000Z,true,true,true,0,8,0.8076388888888889,false,false,false,COVERED,false
L8:T2:I24:S27,L8:T2:I24,27,2026-01-02T19:23:00.000Z,23007,2025-10-15T00:00:00.000Z,true,true,true,0,7,79.80763888888889,true,true,false,COVERED,false
L8:T2:I24:S2051,L8:T2:I24,2051,2026-01-02T19:23:00.000Z,17218,2025-11-11T00:00:00.000Z,true,true,false,52,3,52.80763888888889,true,false,false,COVERED,false
L8:T2:I24:S237,L8:T2:I24,237,2026-01-02T19:23:00.000Z,7191,2026-01-02T00:00:00.000Z,true,true,true,0,3,0.8076388888888889,false,false,false,COVERED,false
L8:T2:I24:S1226,L8:T2:I24,1226,2026-01-02T19:23:00.000Z,13106,2025-12-23T00:00:00.000Z,true,true,true,0,2,10.807638888888889,false,false,false,COVERED,false
L8:T2:I24:S2677,L8:T2:I24,2677,2026-01-02T19:23:00.000Z,5418,2025-12-06T00:00:00.000Z,true,true,false,96,4,27.80763888888889,false,false,false,COVERED,false
L8:T2:I24:S958,L8:T2:I24,958,2026-01-02T19:23:00.000Z,9528,2025-11-29T00:00:00.000Z,true,true,false,58,8,34.80763888888889,true,false,false,COVERED,false
L8:T2:I24:S2782,L8:T2:I24,2782,2026-01-02T19:23:00.000Z,1153,2026-01-02T00:00:00.000Z,true,true,true,0,9,0.8076388888888889,false,false,false,COVERED,false
L8:T2:I26:S746,L8:T2:I26,746,2026-02-04T11:22:00.000Z,15123,2026-02-01T00:00:00.000Z,true,true,true,0,3,3.473611111111111,false,false,false,COVERED,false
L8:T2:I26:S27,L8:T2:I26,27,2026-02-04T11:22:00.000Z,19699,2026-01-24T00:00:00.000Z,true,true,true,0,6,11.473611111111111,false,false,false,COVERED,false
L8:T2:I26:S2051,L8:T2:I26,2051,2026-02-04T11:22:00.000Z,8629,2026-01-15T00:00:00.000Z,true,true,true,0,7,20.47361111111111,false,false,false,COVERED,false
L8:T2:I26:S237,L8:T2:I26,237,2026-02-04T11:22:00.000Z,1911,2026-01-24T00:00:00.000Z,true,true,true,0,4,11.473611111111111,false,false,false,COVERED,false
L8:T2:I26:S1226,L8:T2:I26,1226,2026-02-04T11:22:00.000Z,21534,2026-01-25T00:00:00.000Z,true,true,true,0,3,10.473611111111111,false,false,false,COVERED,false
L8:T2:I26:S2677,L8:T2:I26,2677,2026-02-04T11:22:00.000Z,5418,2025-12-06T00:00:00.000Z,true,true,false,96,4,60.47361111111111,true,true,false,COVERED,false
L8:T2:I26:S958,L8:T2:I26,958,2026-02-04T11:22:00.000Z,9528,2025-11-29T00:00:00.000Z,true,true,false,58,8,67.47361111111111,true,true,false,COVERED,false
L8:T2:I26:S1672,L8:T2:I26,1672,2026-02-04T11:22:00.000Z,5906,2026-01-12T00:00:00.000Z,true,true,true,0,7,23.47361111111111,false,false,false,COVERED,false
L8:T2:I26:S2103,L8:T2:I26,2103,2026-02-04T11:22:00.000Z,2396,2026-02-04T00:00:00.000Z,true,true,true,0,0,0.4736111111111111,false,false,false,COVERED,false
L8:T2:I26:S2035,L8:T2:I26,2035,2026-02-04T11:22:00.000Z,706,2026-02-04T00:00:00.000Z,true,true,true,0,7,0.4736111111111111,false,false,false,COVERED,false
L9:T0:S2032,L9:T0,2032,2026-02-03T00:00:00.000Z,16757,2026-02-02T00:00:00.000Z,true,true,false,33,4,1,false,false,false,COVERED,false
L9:T0:S2363,L9:T0,2363,2026-02-03T00:00:00.000Z,18534,2026-02-01T00:00:00.000Z,true,true,false,179,4,2,false,false,false,COVERED,false
L9:T0:S868,L9:T0,868,2026-02-03T00:00:00.000Z,27959,2026-01-07T00:00:00.000Z,true,true,true,0,10,27,false,false,false,COVERED,false
L9:T0:S698,L9:T0,698,2026-02-03T00:00:00.000Z,1328,2026-01-13T00:00:00.000Z,true,true,false,10,5,21,false,false,false,COVERED,false
L9:T0:S1607,L9:T0,1607,2026-02-03T00:00:00.000Z,27709,2026-01-29T00:00:00.000Z,true,true,true,0,7,5,false,false,false,COVERED,false
L9:T0:S1303,L9:T0,1303,2026-02-03T00:00:00.000Z,11678,2026-01-11T00:00:00.000Z,true,true,true,0,5,23,false,false,false,COVERED,false
L9:T0:S1985,L9:T0,1985,2026-02-03T00:00:00.000Z,20352,2026-01-28T00:00:00.000Z,true,true,false,137,8,6,false,false,false,COVERED,false
L9:T0:S2636,L9:T0,2636,2026-02-03T00:00:00.000Z,28302,2025-12-09T00:00:00.000Z,true,true,true,0,6,56,true,false,false,COVERED,false
L9:T0:S84,L9:T0,84,2026-02-03T00:00:00.000Z,15116,2025-12-29T00:00:00.000Z,true,true,true,0,4,36,true,false,false,COVERED,false
L9:T0:S613,L9:T0,613,2026-02-03T00:00:00.000Z,24376,2026-02-02T00:00:00.000Z,true,true,true,0,3,1,false,false,false,COVERED,false
L9:T0:S2180,L9:T0,2180,2026-02-03T00:00:00.000Z,28473,2026-01-29T00:00:00.000Z,true,true,true,0,2,5,false,false,false,COVERED,false
L9:T0:S1225,L9:T0,1225,2026-02-03T00:00:00.000Z,9848,2025-11-04T00:00:00.000Z,true,false,,,8,91,true,true,true,STALE_GT_90D,false
L9:T0:S679,L9:T0,679,2026-02-03T00:00:00.000Z,13788,2025-12-25T00:00:00.000Z,true,true,true,0,3,40,true,false,false,COVERED,false
L9:T0:S60,L9:T0,60,2026-02-03T00:00:00.000Z,24640,2025-12-24T00:00:00.000Z,true,true,false,47,5,41,true,false,false,COVERED,false
L9:T0:S1743,L9:T0,1743,2026-02-03T00:00:00.000Z,5956,2026-01-19T00:00:00.000Z,true,true,true,0,7,15,false,false,false,COVERED,false
L9:T0:S251,L9:T0,251,2026-02-03T00:00:00.000Z,19012,2025-12-09T00:00:00.000Z,true,true,false,32,2,56,true,false,false,COVERED,false
L9:T0:S1700,L9:T0,1700,2026-02-03T00:00:00.000Z,1924,2026-01-06T00:00:00.000Z,true,true,false,21,5,28,false,false,false,COVERED,false
L9:T0:S253,L9:T0,253,2026-02-03T00:00:00.000Z,7465,2026-02-03T00:00:00.000Z,true,true,false,128,10,0,false,false,false,COVERED,false
L9:T0:S676,L9:T0,676,2026-02-03T00:00:00.000Z,20888,2026-01-23T00:00:00.000Z,true,true,false,6,2,11,false,false,false,COVERED,false
L9:T0:S763,L9:T0,763,2026-02-03T00:00:00.000Z,26679,2026-01-23T00:00:00.000Z,true,true,true,0,6,11,false,false,false,COVERED,false
L9:T0:S2166,L9:T0,2166,2026-02-03T00:00:00.000Z,5378,2026-01-08T00:00:00.000Z,true,true,true,0,11,26,false,false,false,COVERED,false
L9:T0:S304,L9:T0,304,2026-02-03T00:00:00.000Z,20741,2026-01-31T00:00:00.000Z,true,true,true,0,5,3,false,false,false,COVERED,false
L9:T0:S1838,L9:T0,1838,2026-02-03T00:00:00.000Z,3769,2026-01-28T00:00:00.000Z,true,true,true,0,4,6,false,false,false,COVERED,false
L9:T0:S376,L9:T0,376,2026-02-03T00:00:00.000Z,10779,2026-02-02T00:00:00.000Z,true,true,false,47,5,1,false,false,false,COVERED,false
L9:T0:S1544,L9:T0,1544,2026-02-03T00:00:00.000Z,14334,2026-01-28T00:00:00.000Z,true,true,false,28,7,6,false,false,false,COVERED,false
L9:T0:S1395,L9:T0,1395,2026-02-03T00:00:00.000Z,17608,2026-01-23T00:00:00.000Z,true,true,true,0,2,11,false,false,false,COVERED,false
L9:T0:S2651,L9:T0,2651,2026-02-03T00:00:00.000Z,20140,2026-01-22T00:00:00.000Z,true,true,false,50,5,12,false,false,false,COVERED,false
L9:T0:S879,L9:T0,879,2026-02-03T00:00:00.000Z,19744,2026-01-03T00:00:00.000Z,true,true,false,100,6,31,true,false,false,COVERED,false
L9:T0:S1639,L9:T0,1639,2026-02-03T00:00:00.000Z,8321,2026-01-23T00:00:00.000Z,true,true,true,0,7,11,false,false,false,COVERED,false
L9:T0:S2915,L9:T0,2915,2026-02-03T00:00:00.000Z,417,2026-01-15T00:00:00.000Z,true,true,true,0,6,19,false,false,false,COVERED,false
L9:T0:S153,L9:T0,153,2026-02-03T00:00:00.000Z,19888,2025-12-03T00:00:00.000Z,true,true,true,0,3,62,true,true,false,COVERED,false
L9:T0:S1610,L9:T0,1610,2026-02-03T00:00:00.000Z,14152,2026-01-21T00:00:00.000Z,true,true,false,65,8,13,false,false,false,COVERED,false
L9:T0:S1592,L9:T0,1592,2026-02-03T00:00:00.000Z,25402,2025-08-20T00:00:00.000Z,true,false,,,4,167,true,true,true,STALE_GT_90D,false
L9:T0:S1337,L9:T0,1337,2026-02-03T00:00:00.000Z,27223,2026-01-21T00:00:00.000Z,true,true,false,65,8,13,false,false,false,COVERED,false
L9:T0:S2501,L9:T0,2501,2026-02-03T00:00:00.000Z,27431,2025-12-21T00:00:00.000Z,true,true,true,0,10,44,true,false,false,COVERED,false
L9:T0:S1429,L9:T0,1429,2026-02-03T00:00:00.000Z,13810,2025-12-24T00:00:00.000Z,true,true,false,37,5,41,true,false,false,COVERED,false
L9:T0:S1465,L9:T0,1465,2026-02-03T00:00:00.000Z,17541,2025-12-26T00:00:00.000Z,true,true,true,0,8,39,true,false,false,COVERED,false
L9:T0:S867,L9:T0,867,2026-02-03T00:00:00.000Z,14149,2026-01-02T00:00:00.000Z,true,true,true,0,3,32,true,false,false,COVERED,false
L9:T0:S208,L9:T0,208,2026-02-03T00:00:00.000Z,4199,2025-12-21T00:00:00.000Z,true,true,true,0,6,44,true,false,false,COVERED,false
L9:T0:S1331,L9:T0,1331,2026-02-03T00:00:00.000Z,7332,2026-02-03T00:00:00.000Z,true,true,false,40,3,0,false,false,false,COVERED,false
L9:T0:S1920,L9:T0,1920,2026-02-03T00:00:00.000Z,28987,2026-02-02T00:00:00.000Z,true,true,true,0,10,1,false,false,false,COVERED,false
L9:T0:S2016,L9:T0,2016,2026-02-03T00:00:00.000Z,881,2026-01-11T00:00:00.000Z,true,true,false,4,4,23,false,false,false,COVERED,false
L9:T0:S2207,L9:T0,2207,2026-02-03T00:00:00.000Z,24726,2025-12-02T00:00:00.000Z,true,true,false,80,2,63,true,true,false,COVERED,false
L9:T0:S216,L9:T0,216,2026-02-03T00:00:00.000Z,10632,2026-01-07T00:00:00.000Z,true,true,true,0,4,27,false,false,false,COVERED,false
L9:T0:S342,L9:T0,342,2026-02-03T00:00:00.000Z,12707,2026-01-17T00:00:00.000Z,true,true,true,0,2,17,false,false,false,COVERED,false
L9:T1:I30:S2032,L9:T1:I30,2032,2026-02-03T07:57:46.000Z,16757,2026-02-02T00:00:00.000Z,true,true,false,33,4,1.3317824074074074,false,false,false,COVERED,false
L9:T1:I30:S2363,L9:T1:I30,2363,2026-02-03T07:57:46.000Z,18534,2026-02-01T00:00:00.000Z,true,true,false,179,4,2.3317824074074074,false,false,false,COVERED,false
L9:T1:I30:S868,L9:T1:I30,868,2026-02-03T07:57:46.000Z,27959,2026-01-07T00:00:00.000Z,true,true,true,0,10,27.331782407407406,false,false,false,COVERED,false
L9:T1:I30:S698,L9:T1:I30,698,2026-02-03T07:57:46.000Z,1328,2026-01-13T00:00:00.000Z,true,true,false,10,5,21.331782407407406,false,false,false,COVERED,false
L9:T1:I30:S1607,L9:T1:I30,1607,2026-02-03T07:57:46.000Z,27709,2026-01-29T00:00:00.000Z,true,true,true,0,7,5.331782407407408,false,false,false,COVERED,false
L9:T1:I30:S1303,L9:T1:I30,1303,2026-02-03T07:57:46.000Z,11678,2026-01-11T00:00:00.000Z,true,true,true,0,5,23.331782407407406,false,false,false,COVERED,false
L9:T1:I30:S1985,L9:T1:I30,1985,2026-02-03T07:57:46.000Z,20352,2026-01-28T00:00:00.000Z,true,true,false,137,8,6.331782407407408,false,false,false,COVERED,false
L9:T1:I30:S2636,L9:T1:I30,2636,2026-02-03T07:57:46.000Z,28302,2025-12-09T00:00:00.000Z,true,true,true,0,6,56.33178240740741,true,false,false,COVERED,false
L9:T1:I30:S84,L9:T1:I30,84,2026-02-03T07:57:46.000Z,15116,2025-12-29T00:00:00.000Z,true,true,true,0,4,36.33178240740741,true,false,false,COVERED,false
L9:T1:I30:S613,L9:T1:I30,613,2026-02-03T07:57:46.000Z,24376,2026-02-02T00:00:00.000Z,true,true,true,0,3,1.3317824074074074,false,false,false,COVERED,false
L9:T1:I30:S2180,L9:T1:I30,2180,2026-02-03T07:57:46.000Z,28473,2026-01-29T00:00:00.000Z,true,true,true,0,2,5.331782407407408,false,false,false,COVERED,false
L9:T1:I30:S1225,L9:T1:I30,1225,2026-02-03T07:57:46.000Z,9848,2025-11-04T00:00:00.000Z,true,false,,,8,91.3317824074074,true,true,true,STALE_GT_90D,false
L9:T1:I30:S679,L9:T1:I30,679,2026-02-03T07:57:46.000Z,13788,2025-12-25T00:00:00.000Z,true,true,true,0,3,40.33178240740741,true,false,false,COVERED,false
L9:T1:I30:S60,L9:T1:I30,60,2026-02-03T07:57:46.000Z,24640,2025-12-24T00:00:00.000Z,true,true,false,47,5,41.33178240740741,true,false,false,COVERED,false
L9:T1:I30:S1743,L9:T1:I30,1743,2026-02-03T07:57:46.000Z,5956,2026-01-19T00:00:00.000Z,true,true,true,0,7,15.331782407407408,false,false,false,COVERED,false
L9:T1:I30:S251,L9:T1:I30,251,2026-02-03T07:57:46.000Z,19012,2025-12-09T00:00:00.000Z,true,true,false,32,2,56.33178240740741,true,false,false,COVERED,false
L9:T1:I30:S1700,L9:T1:I30,1700,2026-02-03T07:57:46.000Z,1924,2026-01-06T00:00:00.000Z,true,true,false,21,5,28.331782407407406,false,false,false,COVERED,false
L9:T1:I30:S253,L9:T1:I30,253,2026-02-03T07:57:46.000Z,7465,2026-02-03T00:00:00.000Z,true,true,false,128,10,0.3317824074074074,false,false,false,COVERED,false
L9:T1:I30:S676,L9:T1:I30,676,2026-02-03T07:57:46.000Z,20888,2026-01-23T00:00:00.000Z,true,true,false,6,2,11.331782407407408,false,false,false,COVERED,false
L9:T1:I30:S763,L9:T1:I30,763,2026-02-03T07:57:46.000Z,26679,2026-01-23T00:00:00.000Z,true,true,true,0,6,11.331782407407408,false,false,false,COVERED,false
L9:T1:I30:S2166,L9:T1:I30,2166,2026-02-03T07:57:46.000Z,5378,2026-01-08T00:00:00.000Z,true,true,true,0,11,26.331782407407406,false,false,false,COVERED,false
L9:T1:I30:S304,L9:T1:I30,304,2026-02-03T07:57:46.000Z,20741,2026-01-31T00:00:00.000Z,true,true,true,0,5,3.3317824074074074,false,false,false,COVERED,false
L9:T1:I30:S1838,L9:T1:I30,1838,2026-02-03T07:57:46.000Z,3769,2026-01-28T00:00:00.000Z,true,true,true,0,4,6.331782407407408,false,false,false,COVERED,false
L9:T1:I30:S376,L9:T1:I30,376,2026-02-03T07:57:46.000Z,10779,2026-02-02T00:00:00.000Z,true,true,false,47,5,1.3317824074074074,false,false,false,COVERED,false
L9:T1:I30:S1544,L9:T1:I30,1544,2026-02-03T07:57:46.000Z,14334,2026-01-28T00:00:00.000Z,true,true,false,28,7,6.331782407407408,false,false,false,COVERED,false
L9:T1:I30:S1395,L9:T1:I30,1395,2026-02-03T07:57:46.000Z,17608,2026-01-23T00:00:00.000Z,true,true,true,0,2,11.331782407407408,false,false,false,COVERED,false
