lead_id,first_inquiry_id,score_time,primary_partition,F1_role,F2_role,F3_role,F4_role
1111,5054,2025-07-22T14:51:48.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1112,5057,2025-02-09T20:35:33.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1113,5061,2025-05-03T12:57:02.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1114,5067,2025-03-16T17:46:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1115,5070,2025-02-13T10:29:47.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1116,5075,2025-08-08T10:40:38.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1117,5080,2025-06-02T11:18:35.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1118,5085,2025-12-20T15:37:55.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1119,5091,2025-10-13T07:09:34.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1120,5096,2026-05-09T09:28:47.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1121,5100,2025-04-07T13:01:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1122,5103,2025-05-29T15:01:39.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1123,5107,2026-05-07T15:41:32.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1124,5111,2026-05-22T12:22:29.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1125,5114,2026-01-26T20:52:18.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1126,5117,2026-06-22T09:46:11.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1127,5119,2025-02-27T12:41:13.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1128,5120,2026-06-17T09:31:32.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1129,5122,2025-05-03T15:31:17.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1130,5127,2026-05-23T14:21:29.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1131,5128,2025-11-04T15:36:00.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1132,5132,2026-05-17T16:20:27.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1133,5136,2026-04-25T19:47:41.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1134,5143,2025-08-15T15:07:41.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1135,5145,2025-05-08T08:53:06.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1136,5153,2025-02-28T19:42:54.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1137,5158,2026-06-21T10:55:13.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1138,5159,2026-05-22T18:55:16.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1139,5171,2026-06-18T10:19:35.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1140,5173,2026-03-26T15:55:04.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1141,5174,2025-10-01T18:41:00.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1142,5175,2026-04-29T09:20:00.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1143,5178,2026-05-21T15:00:32.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1144,5182,2026-03-05T08:08:18.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1145,5186,2025-07-13T16:03:07.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1146,5187,2025-11-04T20:28:15.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1147,5188,2025-07-05T08:21:16.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1148,5193,2026-01-01T11:33:33.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1149,5200,2026-05-12T11:58:09.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1150,5205,2025-01-31T17:47:56.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1151,5212,2025-12-02T07:08:31.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1152,5214,2025-11-21T13:44:00.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1153,5217,2026-01-19T11:02:48.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1154,5221,2025-09-10T16:30:10.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1155,5224,2025-08-22T13:45:56.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1156,5227,2025-05-17T10:12:18.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1157,5229,2025-10-13T11:52:17.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1158,5234,2025-10-14T13:07:24.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1159,5236,2026-02-28T09:09:30.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1160,5241,2025-06-09T14:51:33.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1161,5245,2025-04-06T18:34:41.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1162,5255,2025-04-21T09:03:56.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1163,5256,2026-06-24T18:48:34.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1164,5259,2025-11-07T18:55:41.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1165,5265,2026-03-26T20:02:32.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1166,5266,2025-10-31T18:01:23.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1167,5272,2025-06-07T09:50:05.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1168,5280,2025-09-13T11:58:23.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1169,5283,2026-01-20T08:14:07.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1170,5285,2026-03-23T14:15:09.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1171,5286,2026-05-29T10:48:00.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1172,5288,2026-01-30T17:14:52.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1173,5292,2026-02-20T14:24:53.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1174,5294,2026-03-04T07:08:40.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1175,5301,2026-03-13T20:13:15.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1176,5309,2025-09-19T07:40:48.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1177,5313,2025-03-18T13:45:11.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1178,5327,2026-02-09T15:36:57.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1179,5329,2025-06-17T13:01:20.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1180,5338,2025-02-19T20:52:23.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1181,5345,2025-12-28T07:34:11.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1182,5351,2025-02-01T19:40:19.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1183,5356,2026-01-21T15:28:56.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1184,5360,2025-07-16T19:38:54.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1185,5365,2025-02-14T10:55:49.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1186,5374,2026-05-04T13:17:52.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1187,5384,2025-08-23T17:01:39.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1188,5386,2025-02-25T08:37:02.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1189,5395,2025-09-29T11:59:24.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1190,5398,2025-06-14T09:06:35.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1191,5401,2026-01-14T18:28:42.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1192,5404,2026-03-03T13:42:08.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1193,5409,2025-07-17T10:39:12.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1194,5414,2025-08-29T14:43:48.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1195,5420,2025-07-16T16:27:03.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1196,5427,2025-04-02T12:53:54.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1197,5430,2025-05-06T17:49:10.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1198,5437,2025-11-13T17:53:58.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1199,5442,2026-05-15T12:22:32.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1200,5443,2026-03-11T13:07:01.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1201,5451,2025-08-28T11:37:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1202,5453,2026-02-07T08:44:04.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1203,5456,2025-09-28T18:10:20.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1204,5465,2025-06-16T10:15:58.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1205,5470,2025-03-20T16:02:06.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1206,5472,2025-06-12T08:50:03.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1207,5481,2025-01-27T08:43:49.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1208,5484,2025-09-11T19:32:42.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1209,5491,2026-01-17T09:31:26.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1210,5492,2025-08-09T13:20:03.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1211,5496,2025-04-04T18:20:57.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1212,5507,2025-07-31T15:32:30.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1213,5515,2025-11-16T13:20:49.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1214,5520,2025-12-05T16:17:13.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1215,5523,2025-12-12T13:55:10.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1216,5524,2025-04-24T20:46:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1217,5530,2026-06-17T10:35:08.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1218,5537,2025-12-23T11:00:40.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1219,5541,2025-08-30T11:40:20.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1220,5543,2026-04-04T08:48:33.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1221,5548,2025-02-20T11:46:27.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1222,5556,2025-07-04T18:07:08.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1223,5563,2025-09-14T09:08:14.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1224,5569,2026-06-19T20:52:03.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1225,5572,2025-03-17T11:56:21.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1226,5581,2026-02-06T12:40:16.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1227,5584,2025-10-17T14:28:10.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1228,5590,2025-08-21T20:52:46.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1229,5592,2025-09-22T11:46:02.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1230,5596,2025-10-03T09:30:47.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1231,5601,2025-09-19T07:48:31.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1232,5604,2025-11-22T19:54:43.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1233,5609,2026-03-12T16:23:26.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1234,5610,2025-10-27T16:47:45.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1235,5612,2025-07-31T07:30:37.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1236,5615,2025-06-29T12:03:13.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1237,5620,2026-02-25T20:12:06.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1238,5624,2025-02-19T10:07:15.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1239,5627,2026-03-08T09:32:40.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1240,5632,2025-04-08T11:17:02.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1241,5634,2025-07-23T15:55:35.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1242,5640,2026-05-14T17:56:06.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1243,5647,2025-07-01T16:29:27.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1244,5656,2025-06-12T10:52:38.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1245,5658,2025-01-17T19:15:02.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1246,5660,2026-06-30T18:52:16.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1247,5662,2026-03-07T15:24:31.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1248,5669,2025-06-17T19:57:47.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1249,5670,2026-02-17T18:53:22.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1250,5672,2026-04-23T12:58:02.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1251,5676,2025-03-29T18:22:27.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1252,5679,2025-01-26T19:53:40.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1253,5686,2025-03-27T16:40:41.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1254,5696,2025-09-09T07:45:49.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1255,5699,2026-02-26T07:03:29.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1256,5706,2025-09-15T20:38:46.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1257,5710,2025-03-21T07:59:13.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1258,5713,2025-04-29T17:08:43.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1259,5719,2026-03-11T11:50:58.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1260,5723,2026-03-12T16:37:56.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1261,5726,2025-06-06T18:15:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1262,5727,2025-04-30T13:33:31.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1263,5739,2025-09-22T13:02:03.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1264,5745,2025-06-21T10:06:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1265,5751,2025-04-21T10:57:39.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1266,5758,2025-12-18T10:26:31.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1267,5759,2025-05-21T08:41:28.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1268,5762,2026-03-19T13:26:07.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1269,5766,2025-11-15T18:50:40.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1270,5771,2025-07-04T16:57:03.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1271,5776,2026-04-11T10:35:20.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1272,5783,2025-09-13T11:33:57.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1273,5784,2025-11-20T11:10:47.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1274,5791,2025-10-16T07:49:18.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1275,5793,2025-05-02T10:44:19.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1276,5797,2025-06-27T10:23:06.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1277,5799,2025-11-11T07:35:49.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1278,5801,2025-01-08T15:35:10.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1279,5807,2025-05-25T15:23:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1280,5810,2025-01-25T14:41:55.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1281,5819,2025-10-12T18:09:05.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1282,5825,2025-07-05T14:34:18.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1283,5831,2025-05-04T10:59:22.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1284,5834,2026-06-15T15:12:12.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1285,5840,2026-03-05T17:47:29.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1286,5842,2025-10-17T17:08:01.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1287,5854,2026-04-12T18:53:28.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1288,5857,2025-05-09T14:53:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1289,5859,2025-12-11T13:41:28.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1290,5866,2026-06-23T17:58:56.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1291,5873,2025-08-08T19:05:49.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1292,5878,2026-06-14T13:43:00.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1293,5880,2026-04-04T16:19:06.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1294,5886,2026-02-19T10:21:46.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1295,5890,2025-07-19T20:51:09.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1296,5896,2025-10-01T10:59:30.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1297,5899,2025-07-12T14:14:45.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1298,5903,2026-01-06T13:42:57.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1299,5908,2025-03-11T11:18:27.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1300,5915,2026-02-08T15:06:25.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1301,5919,2026-04-24T07:24:12.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1302,5922,2025-12-20T13:37:30.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1303,5925,2025-03-17T20:52:58.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1304,5934,2025-01-20T18:16:46.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1305,5941,2026-06-02T07:33:12.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1306,5944,2025-07-08T12:27:45.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1307,5950,2026-02-05T09:47:19.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1308,5956,2025-12-13T17:00:22.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1309,5962,2026-04-06T14:26:06.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1310,5967,2025-04-15T09:45:41.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1311,5972,2025-09-24T10:51:29.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1312,5977,2025-09-29T07:33:46.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1313,5989,2025-05-21T13:15:13.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1314,5994,2026-05-30T11:01:20.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1315,5996,2025-09-26T09:15:28.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1316,6004,2026-03-31T14:58:48.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1317,6006,2026-03-23T07:43:49.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1318,6011,2025-07-11T07:03:01.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1319,6012,2025-09-21T14:41:53.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1320,6020,2025-07-31T15:20:14.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1321,6021,2025-06-05T14:09:32.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1322,6023,2025-03-03T17:11:23.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1323,6027,2025-11-04T11:54:57.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1324,6034,2025-04-08T13:36:51.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1325,6041,2025-01-21T11:14:41.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1326,6045,2025-06-04T14:11:43.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1327,6053,2026-02-16T20:46:58.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1328,6055,2025-06-07T14:49:44.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1329,6066,2026-01-01T17:59:25.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1330,6067,2026-06-09T10:53:23.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1331,6076,2025-05-10T14:43:37.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1332,6082,2026-06-19T07:38:51.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
1333,6087,2025-05-02T07:32:23.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1334,6094,2026-01-18T10:51:55.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1335,6095,2026-03-11T12:19:45.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
1336,6100,2025-03-14T18:44:51.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1337,6102,2025-06-12T20:13:02.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1338,6105,2025-09-10T09:20:46.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1339,6110,2025-11-13T09:14:05.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1340,6113,2026-02-08T15:43:00.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1341,6115,2025-11-04T09:32:04.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1342,6122,2025-02-15T14:02:46.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1343,6127,2025-11-29T12:54:51.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1344,6131,2025-02-25T14:36:26.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1345,6140,2025-01-25T18:39:56.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1346,6147,2025-12-26T07:32:29.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
1347,6149,2025-09-11T12:41:59.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
1348,6156,2025-07-19T14:05:53.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1349,6161,2026-02-27T09:32:31.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
1350,6166,2025-07-17T09:01:30.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
1351,6167,2026-02-15T14:13:34.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
