lead_id,lead_created_at,score_inquiry_id,score_time,first_broker_response,first_broker_response_hours,inquiry_count,last_inquiry_at,a_eventual_first_scheduled_visit,a_mature_7,a_mature_14,a_mature_30,primary_t1_eligible,primary_t1_label,b30_status,b30_label,b30_positive_inquiry_id,b30_positive_response_event_at,b30_ambiguous_untimed_scheduled_count,b30_timed_scheduled_count,c30_status_maturity14,c30_label_maturity14,c30_positive_inquiry_id,c30_positive_inquiry_at,c30_mature_7,c30_mature_14,c30_mature_30
825,2025-10-29T00:00:00.000000,3744,2025-10-31T19:53:39.000000,no_response,6.3,4,2026-02-14T07:49:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
826,2025-09-24T00:00:00.000000,3748,2025-10-03T14:20:17.000000,rejected,15.9,1,2025-10-03T14:20:17.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
827,2025-06-28T00:00:00.000000,3750,2025-06-28T09:09:09.000000,rejected,21.9,4,2026-01-20T17:13:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
828,2026-06-07T00:00:00.000000,3754,2026-06-07T16:00:21.000000,scheduled_visit,5.4,2,2026-06-16T10:31:13.000000,1,true,true,true,true,1,LABELED,1,3754,2026-06-07T21:24:21.000Z,0,1,CENSORED,,,,false,false,false
829,2025-01-13T00:00:00.000000,3757,2025-01-18T10:04:50.000000,no_response,12.2,3,2026-04-26T13:23:00.000000,0,true,true,true,true,0,AMBIGUOUS,,,,1,0,LABELED,1,3756,2025-01-26T14:21:04.000000,true,true,true
830,2025-08-31T00:00:00.000000,3762,2025-09-11T10:21:41.000000,scheduled_visit,25.2,6,2026-06-11T07:25:00.000000,1,true,true,true,true,1,LABELED,1,3762,2025-09-12T11:33:41.000Z,0,2,LABELED,1,3762,2025-09-11T10:21:41.000000,true,true,true
831,2026-01-06T00:00:00.000000,3764,2026-01-08T17:18:03.000000,no_response,23.2,2,2026-01-17T18:45:51.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
832,2025-04-19T00:00:00.000000,3767,2025-06-02T17:20:00.000000,accepted,15.3,3,2026-05-01T08:34:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
833,2025-03-26T00:00:00.000000,3774,2025-03-26T10:37:32.000000,no_response,2,6,2026-02-06T14:22:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
834,2025-08-06T00:00:00.000000,3779,2025-08-11T09:43:10.000000,scheduled_visit,4.6,8,2025-08-19T13:37:26.000000,1,true,true,true,true,1,LABELED,1,3779,2025-08-11T14:19:10.000Z,1,1,LABELED,1,3779,2025-08-11T09:43:10.000000,true,true,true
835,2025-03-27T00:00:00.000000,3786,2025-04-04T10:20:22.000000,scheduled_visit,31.2,6,2026-06-04T14:07:00.000000,1,true,true,true,true,1,LABELED,1,3786,2025-04-05T17:32:22.000Z,0,1,LABELED,1,3786,2025-04-04T10:20:22.000000,true,true,true
836,2025-04-08T00:00:00.000000,3790,2025-04-08T10:03:30.000000,accepted,0.5,5,2026-05-10T18:53:00.000000,0,true,true,true,true,0,LABELED,1,3792,2025-04-25T04:13:00.000Z,0,1,LABELED,1,3792,2025-04-23T13:19:00.000000,true,true,true
837,2025-02-27T00:00:00.000000,3794,2025-03-01T10:58:36.000000,scheduled_visit,25.3,8,2026-03-07T08:49:00.000000,1,true,true,true,true,1,LABELED,1,3794,2025-03-02T12:16:36.000Z,0,5,LABELED,1,3794,2025-03-01T10:58:36.000000,true,true,true
838,2026-06-18T00:00:00.000000,3805,2026-06-19T17:50:33.000000,no_response,3.3,5,2026-07-01T19:30:01.000000,0,true,true,false,true,0,CENSORED,,,,0,0,CENSORED,,,,false,false,false
839,2026-04-27T00:00:00.000000,3810,2026-04-27T20:29:42.000000,scheduled_visit,1.5,5,2026-05-08T20:43:05.000000,1,true,true,true,true,1,LABELED,1,3810,2026-04-27T21:59:42.000Z,0,2,LABELED,1,3810,2026-04-27T20:29:42.000000,true,true,true
840,2025-12-06T00:00:00.000000,3812,2025-12-07T16:29:01.000000,accepted,1.9,3,2026-05-02T17:31:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
841,2025-11-12T00:00:00.000000,3815,2025-11-18T14:05:05.000000,accepted,,5,2026-06-20T09:26:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
842,2025-07-17T00:00:00.000000,3821,2025-07-26T08:21:19.000000,accepted,1.1,2,2025-12-05T13:43:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
843,2026-03-16T00:00:00.000000,3823,2026-03-21T09:33:36.000000,scheduled_visit,0.5,4,2026-03-28T11:34:36.000000,1,true,true,true,true,1,LABELED,1,3823,2026-03-21T10:03:36.000Z,0,3,LABELED,1,3823,2026-03-21T09:33:36.000000,true,true,true
844,2025-06-24T00:00:00.000000,3827,2025-06-28T13:10:01.000000,accepted,,6,2026-05-24T18:10:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
845,2025-01-09T00:00:00.000000,3832,2025-01-18T18:04:51.000000,accepted,3.3,1,2025-01-18T18:04:51.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
846,2025-04-18T00:00:00.000000,3837,2025-04-18T10:29:01.000000,no_response,76.8,5,2026-05-07T09:55:00.000000,0,true,true,true,true,0,LABELED,1,3833,2025-04-27T02:34:02.000Z,0,1,LABELED,1,3833,2025-04-26T20:46:02.000000,true,true,true
847,2025-09-17T00:00:00.000000,3839,2025-09-20T15:28:46.000000,no_response,8.1,2,2025-09-29T12:11:21.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
848,2025-12-19T00:00:00.000000,3841,2025-12-19T08:53:43.000000,accepted,0.5,5,2026-06-20T17:05:00.000000,0,true,true,true,true,0,LABELED,1,3842,2026-01-01T04:31:22.000Z,0,2,LABELED,1,3842,2025-12-28T19:25:22.000000,true,true,true
849,2025-12-07T00:00:00.000000,3845,2025-12-16T20:32:54.000000,no_response,3.4,2,2025-12-20T14:09:51.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
850,2025-08-03T00:00:00.000000,3847,2025-08-09T09:15:36.000000,no_response,20.9,1,2025-08-09T09:15:36.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
851,2026-05-15T00:00:00.000000,3848,2026-05-22T09:58:03.000000,scheduled_visit,,1,2026-05-22T09:58:03.000000,1,true,true,true,true,1,AMBIGUOUS,,,,1,0,LABELED,1,3848,2026-05-22T09:58:03.000000,true,true,false
852,2025-06-14T00:00:00.000000,3855,2025-06-15T15:42:55.000000,accepted,14.7,7,2026-06-25T08:48:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
853,2025-11-24T00:00:00.000000,3860,2025-11-28T18:33:37.000000,accepted,23.1,6,2026-03-15T08:12:00.000000,0,true,true,true,true,0,LABELED,0,,,0,2,LABELED,0,,,true,true,true
854,2025-03-07T00:00:00.000000,3862,2025-03-12T07:41:50.000000,no_response,2.6,2,2025-03-19T08:44:32.000000,0,true,true,true,true,0,LABELED,1,3863,2025-03-21T01:32:32.000Z,0,1,LABELED,1,3863,2025-03-19T08:44:32.000000,true,true,true
855,2025-03-13T00:00:00.000000,3864,2025-07-12T14:05:00.000000,scheduled_visit,11.2,1,2025-07-12T14:05:00.000000,1,true,true,true,true,1,LABELED,1,3864,2025-07-13T01:17:00.000Z,0,1,LABELED,1,3864,2025-07-12T14:05:00.000000,true,true,true
856,2026-05-12T00:00:00.000000,3866,2026-05-14T13:20:57.000000,scheduled_visit,36.3,5,2026-06-05T08:18:00.000000,1,true,true,true,true,1,LABELED,1,3866,2026-05-16T01:38:57.000Z,0,2,LABELED,1,3866,2026-05-14T13:20:57.000000,true,true,true
857,2026-01-23T00:00:00.000000,3870,2026-01-31T12:26:53.000000,no_response,,1,2026-01-31T12:26:53.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
858,2025-12-31T00:00:00.000000,3871,2026-01-08T17:52:17.000000,rejected,6.8,2,2026-04-17T16:55:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
859,2025-07-14T00:00:00.000000,3875,2025-07-16T19:01:56.000000,accepted,4,3,2025-07-26T11:26:17.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
860,2026-02-12T00:00:00.000000,3876,2026-02-13T16:02:31.000000,no_response,44.6,6,2026-05-11T18:29:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
861,2025-05-13T00:00:00.000000,3885,2025-05-17T14:11:47.000000,no_response,22.4,5,2026-01-14T15:44:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
862,2025-12-10T00:00:00.000000,3889,2025-12-11T11:50:24.000000,accepted,,5,2026-04-11T15:38:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
863,2026-04-09T00:00:00.000000,3893,2026-04-18T19:21:47.000000,no_response,2.1,3,2026-06-01T11:52:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
864,2026-03-16T00:00:00.000000,3901,2026-03-16T10:57:55.000000,accepted,26.7,8,2026-06-04T18:18:00.000000,0,true,true,true,true,0,LABELED,1,3900,2026-03-29T04:12:59.000Z,0,1,LABELED,1,3900,2026-03-28T19:48:59.000000,true,true,true
865,2025-11-02T00:00:00.000000,3903,2025-11-02T16:22:05.000000,accepted,0.9,3,2025-11-10T18:45:49.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
866,2025-07-01T00:00:00.000000,3907,2025-07-05T10:54:02.000000,rejected,0.8,7,2026-06-09T12:40:00.000000,0,true,true,true,true,0,LABELED,1,3911,2025-07-06T00:32:04.000Z,0,2,LABELED,1,3911,2025-07-05T17:50:04.000000,true,true,true
867,2025-09-26T00:00:00.000000,3913,2025-10-05T20:19:58.000000,no_response,0.5,4,2026-06-14T10:49:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
868,2026-06-26T00:00:00.000000,3917,2026-07-07T09:21:21.000000,rejected,,1,2026-07-07T09:21:21.000000,0,false,false,false,false,,CENSORED,,,,0,0,CENSORED,,,,false,false,false
869,2026-04-05T00:00:00.000000,3919,2026-04-06T09:24:57.000000,accepted,37.2,2,2026-04-12T19:54:39.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
870,2025-01-31T00:00:00.000000,3923,2025-02-06T20:15:28.000000,rejected,6.1,6,2026-04-12T07:14:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
871,2026-05-29T00:00:00.000000,3930,2026-05-30T12:07:52.000000,accepted,14.7,5,2026-06-09T08:32:09.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,false
872,2026-05-31T00:00:00.000000,3931,2026-06-04T10:05:49.000000,accepted,3.5,3,2026-06-11T19:45:51.000000,0,true,true,true,true,0,LABELED,0,,,0,0,CENSORED,,,,true,false,false
873,2025-12-15T00:00:00.000000,3934,2025-12-15T08:42:15.000000,scheduled_visit,11.1,2,2026-05-12T11:29:00.000000,1,true,true,true,true,1,LABELED,1,3934,2025-12-15T19:48:15.000Z,0,1,LABELED,1,3934,2025-12-15T08:42:15.000000,true,true,true
874,2025-10-24T00:00:00.000000,3936,2025-10-28T11:33:54.000000,accepted,12.2,3,2026-05-08T20:54:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
875,2026-04-07T00:00:00.000000,3941,2026-04-08T14:19:21.000000,rejected,47.8,3,2026-06-29T14:35:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
876,2025-06-30T00:00:00.000000,3943,2025-06-30T10:07:47.000000,rejected,11.7,6,2026-05-28T19:53:00.000000,0,true,true,true,true,0,LABELED,1,3944,2025-07-08T09:17:39.000Z,0,3,LABELED,1,3944,2025-07-08T08:47:39.000000,true,true,true
877,2025-08-19T00:00:00.000000,3948,2025-08-20T08:02:55.000000,rejected,15.7,6,2025-09-01T08:07:20.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
878,2025-06-15T00:00:00.000000,3957,2025-06-20T11:01:24.000000,accepted,,8,2025-09-11T16:10:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
879,2026-05-09T00:00:00.000000,3963,2026-05-11T11:02:07.000000,no_response,,3,2026-05-14T20:03:49.000000,0,true,true,true,true,0,LABELED,1,3964,2026-05-14T23:51:49.000Z,0,2,LABELED,1,3962,2026-05-14T08:27:42.000000,true,true,true
880,2025-11-18T00:00:00.000000,3965,2025-11-25T07:41:36.000000,no_response,18.9,3,2025-11-30T07:19:40.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
881,2026-01-28T00:00:00.000000,3974,2026-01-28T16:14:24.000000,accepted,,8,2026-05-12T16:49:00.000000,0,true,true,true,true,0,LABELED,1,3975,2026-02-06T06:44:37.000Z,0,2,LABELED,1,3975,2026-02-05T14:44:37.000000,true,true,true
882,2025-01-29T00:00:00.000000,3978,2025-08-16T13:11:00.000000,accepted,19,3,2026-04-17T13:29:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
883,2026-05-13T00:00:00.000000,3980,2026-05-15T17:54:48.000000,accepted,10.9,2,2026-05-23T12:43:37.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,false
884,2025-12-01T00:00:00.000000,3982,2025-12-10T15:57:02.000000,accepted,0.5,2,2025-12-11T17:07:44.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
885,2026-04-17T00:00:00.000000,3985,2026-04-18T07:11:52.000000,accepted,11.5,3,2026-04-28T09:06:54.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
886,2025-02-12T00:00:00.000000,3989,2025-02-12T10:20:00.000000,accepted,,6,2025-07-14T16:52:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
887,2025-07-14T00:00:00.000000,3992,2025-07-18T15:24:03.000000,accepted,,2,2025-07-20T19:12:57.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
888,2025-11-21T00:00:00.000000,3996,2025-11-21T17:09:02.000000,scheduled_visit,32.4,7,2026-03-09T12:17:00.000000,1,true,true,true,true,1,LABELED,1,3996,2025-11-23T01:33:02.000Z,1,1,LABELED,1,3996,2025-11-21T17:09:02.000000,true,true,true
889,2026-04-28T00:00:00.000000,4003,2026-04-29T11:31:30.000000,no_response,9.3,4,2026-06-29T17:40:00.000000,0,true,true,true,true,0,LABELED,1,4001,2026-05-10T08:19:50.000Z,0,1,LABELED,1,4001,2026-05-08T16:43:50.000000,true,true,true
890,2026-05-16T00:00:00.000000,4005,2026-05-19T15:09:00.000000,no_response,4.9,1,2026-05-19T15:09:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,false
891,2025-10-24T00:00:00.000000,4010,2025-10-28T07:15:42.000000,no_response,3.6,6,2026-06-05T10:11:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
892,2025-09-16T00:00:00.000000,4014,2025-09-24T08:35:37.000000,accepted,,3,2026-05-08T09:41:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
893,2026-03-11T00:00:00.000000,4019,2026-03-11T19:46:04.000000,accepted,17.1,8,2026-06-28T13:42:00.000000,0,true,true,true,true,0,AMBIGUOUS,,,,1,1,LABELED,1,4022,2026-03-12T18:05:17.000000,true,true,true
894,2026-02-02T00:00:00.000000,4028,2026-02-02T17:50:58.000000,accepted,15.5,8,2026-02-14T11:29:49.000000,0,true,true,true,true,0,LABELED,1,4024,2026-02-11T09:17:17.000Z,0,2,LABELED,1,4024,2026-02-10T20:29:17.000000,true,true,true
895,2026-01-23T00:00:00.000000,4031,2026-03-23T11:45:00.000000,no_response,18.8,1,2026-03-23T11:45:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
896,2025-01-08T00:00:00.000000,4034,2025-01-18T14:39:17.000000,scheduled_visit,3.9,6,2026-03-10T17:01:00.000000,1,true,true,true,true,1,LABELED,1,4034,2025-01-18T18:33:17.000Z,0,3,LABELED,1,4034,2025-01-18T14:39:17.000000,true,true,true
897,2026-05-20T00:00:00.000000,4038,2026-05-20T15:07:24.000000,accepted,0.5,1,2026-05-20T15:07:24.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,false
898,2025-01-20T00:00:00.000000,4045,2025-01-21T10:56:10.000000,scheduled_visit,17.3,8,2025-10-04T08:10:00.000000,1,true,true,true,true,1,LABELED,1,4045,2025-01-22T04:14:10.000Z,0,1,LABELED,1,4045,2025-01-21T10:56:10.000000,true,true,true
899,2026-01-20T00:00:00.000000,4049,2026-01-21T08:58:26.000000,accepted,0.5,3,2026-01-30T13:54:09.000000,0,true,true,true,true,0,LABELED,1,4048,2026-01-31T14:12:09.000Z,0,1,LABELED,1,4048,2026-01-30T13:54:09.000000,true,true,true
900,2025-12-28T00:00:00.000000,4050,2026-01-02T19:12:20.000000,accepted,1.7,1,2026-01-02T19:12:20.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
901,2026-01-29T00:00:00.000000,4052,2026-02-05T09:43:55.000000,no_response,10.2,5,2026-04-29T08:21:00.000000,0,true,true,true,true,0,LABELED,1,4053,2026-02-10T16:30:59.000Z,0,3,LABELED,1,4053,2026-02-09T16:12:59.000000,true,true,true
902,2026-05-22T00:00:00.000000,4058,2026-05-25T12:40:05.000000,scheduled_visit,16.2,5,2026-06-04T08:40:50.000000,1,true,true,true,true,1,LABELED,1,4058,2026-05-26T04:52:05.000Z,0,3,LABELED,1,4058,2026-05-25T12:40:05.000000,true,true,false
903,2026-06-29T00:00:00.000000,4061,2026-07-04T14:47:33.000000,scheduled_visit,0.7,1,2026-07-04T14:47:33.000000,1,true,false,false,false,,CENSORED,,,,0,0,CENSORED,,,,false,false,false
904,2025-03-12T00:00:00.000000,4063,2025-03-12T15:21:21.000000,rejected,32.4,6,2026-04-02T15:59:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
905,2026-04-20T00:00:00.000000,4070,2026-04-22T14:25:58.000000,scheduled_visit,,4,2026-05-01T14:56:47.000000,1,true,true,true,true,1,AMBIGUOUS,,,,1,0,LABELED,1,4070,2026-04-22T14:25:58.000000,true,true,true
906,2025-11-07T00:00:00.000000,4073,2025-11-14T20:31:00.000000,rejected,1.1,3,2026-02-15T19:34:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
907,2025-12-01T00:00:00.000000,4077,2025-12-02T17:30:04.000000,scheduled_visit,13,4,2026-05-07T17:59:00.000000,1,true,true,true,true,1,LABELED,1,4077,2025-12-03T06:30:04.000Z,0,2,LABELED,1,4077,2025-12-02T17:30:04.000000,true,true,true
908,2026-06-24T00:00:00.000000,4081,2026-06-27T16:01:13.000000,accepted,11.3,4,2026-07-06T18:00:27.000000,0,true,true,false,true,0,CENSORED,,,,0,0,CENSORED,,,,false,false,false
909,2026-02-13T00:00:00.000000,4085,2026-02-15T19:38:35.000000,scheduled_visit,0.5,5,2026-06-09T12:22:00.000000,1,true,true,true,true,1,LABELED,1,4085,2026-02-15T20:08:35.000Z,0,3,LABELED,1,4085,2026-02-15T19:38:35.000000,true,true,true
910,2026-05-22T00:00:00.000000,4088,2026-05-25T20:46:19.000000,rejected,4.6,4,2026-06-08T13:00:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,false
911,2025-05-20T00:00:00.000000,4098,2025-05-21T15:07:46.000000,scheduled_visit,5.5,7,2026-06-02T07:23:00.000000,1,true,true,true,true,1,LABELED,1,4098,2025-05-21T20:37:46.000Z,0,3,LABELED,1,4098,2025-05-21T15:07:46.000000,true,true,true
912,2026-04-04T00:00:00.000000,4100,2026-04-05T11:28:44.000000,accepted,0.5,5,2026-04-17T17:13:16.000000,0,true,true,true,true,0,LABELED,1,4101,2026-04-17T22:19:16.000Z,1,1,LABELED,1,4102,2026-04-16T14:26:29.000000,true,true,true
913,2025-10-27T00:00:00.000000,4104,2025-11-10T14:58:00.000000,no_response,,1,2025-11-10T14:58:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
914,2025-04-23T00:00:00.000000,4107,2025-05-06T19:40:45.000000,accepted,,3,2026-04-21T12:42:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
915,2026-06-20T00:00:00.000000,4111,2026-06-21T16:08:39.000000,rejected,0.5,7,2026-07-03T10:52:21.000000,0,true,true,false,true,0,CENSORED,,,,0,0,CENSORED,,,,false,false,false
916,2025-06-24T00:00:00.000000,4116,2025-06-27T11:29:20.000000,rejected,,2,2025-07-05T10:26:35.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
917,2025-04-04T00:00:00.000000,4118,2025-04-05T07:55:28.000000,accepted,31.2,2,2025-04-12T16:10:18.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
918,2025-11-19T00:00:00.000000,4119,2025-11-19T10:01:37.000000,rejected,53.8,7,2026-05-18T12:21:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
919,2026-05-05T00:00:00.000000,4133,2026-05-05T14:00:03.000000,no_response,0.5,8,2026-06-12T14:12:00.000000,0,true,true,true,true,0,AMBIGUOUS,,,,1,0,LABELED,1,4127,2026-05-18T10:28:17.000000,true,true,true
920,2025-09-22T00:00:00.000000,4135,2025-09-25T20:15:51.000000,accepted,4.8,6,2026-06-07T09:25:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
921,2026-02-10T00:00:00.000000,4143,2026-02-12T20:08:45.000000,accepted,1.7,5,2026-05-04T16:37:00.000000,0,true,true,true,true,0,LABELED,1,4142,2026-02-24T13:43:56.000Z,0,1,LABELED,1,4142,2026-02-23T16:13:56.000000,true,true,true
922,2026-06-06T00:00:00.000000,4147,2026-06-08T07:26:47.000000,accepted,,6,2026-06-16T08:07:24.000000,0,true,true,true,true,0,LABELED,1,4149,2026-06-15T22:38:13.000Z,0,2,CENSORED,,,,false,false,false
923,2025-06-07T00:00:00.000000,4151,2025-07-03T14:19:00.000000,accepted,1,1,2025-07-03T14:19:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
924,2025-01-20T00:00:00.000000,4152,2025-02-01T20:07:52.000000,accepted,6.7,7,2026-01-18T09:22:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
925,2026-06-01T00:00:00.000000,4160,2026-06-05T08:36:45.000000,accepted,16,2,2026-06-10T17:10:52.000000,0,true,true,true,true,0,LABELED,1,4159,2026-06-11T04:40:52.000Z,0,1,CENSORED,,,,true,false,false
926,2026-01-08T00:00:00.000000,4166,2026-01-13T13:16:34.000000,rejected,14.8,8,2026-05-08T11:42:00.000000,0,true,true,true,true,0,LABELED,1,4162,2026-01-14T18:08:28.000Z,1,2,LABELED,1,4162,2026-01-14T17:38:28.000000,true,true,true
927,2025-08-21T00:00:00.000000,4169,2025-08-21T11:22:12.000000,accepted,28.2,7,2026-06-07T17:33:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
928,2026-03-31T00:00:00.000000,4181,2026-04-05T13:37:46.000000,no_response,,7,2026-04-20T09:39:00.000000,0,true,true,true,true,0,LABELED,1,4182,2026-04-06T23:37:18.000Z,0,2,LABELED,1,4182,2026-04-06T17:13:18.000000,true,true,true
929,2025-09-15T00:00:00.000000,4183,2025-09-22T20:46:45.000000,accepted,56.7,1,2025-09-22T20:46:45.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
930,2026-05-13T00:00:00.000000,4185,2026-05-14T16:11:12.000000,scheduled_visit,,5,2026-06-22T18:22:00.000000,1,true,true,true,true,1,LABELED,1,4188,2026-05-25T17:16:27.000Z,1,1,LABELED,1,4185,2026-05-14T16:11:12.000000,true,true,true
931,2025-09-21T00:00:00.000000,4190,2025-09-21T12:13:24.000000,scheduled_visit,,4,2025-10-21T16:08:00.000000,1,true,true,true,true,1,AMBIGUOUS,,,,2,0,LABELED,1,4190,2025-09-21T12:13:24.000000,true,true,true
932,2025-06-01T00:00:00.000000,4199,2025-06-02T14:47:02.000000,no_response,0.9,7,2026-06-07T14:16:00.000000,0,true,true,true,true,0,LABELED,1,4195,2025-06-21T07:18:00.000Z,0,2,LABELED,1,4195,2025-06-19T17:30:00.000000,true,true,true
933,2025-04-17T00:00:00.000000,4204,2025-04-20T20:41:55.000000,accepted,1.7,5,2026-01-02T19:36:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
934,2025-05-16T00:00:00.000000,4207,2025-05-22T07:45:35.000000,no_response,27.5,8,2026-06-27T19:13:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
935,2025-12-15T00:00:00.000000,4217,2025-12-21T10:19:07.000000,scheduled_visit,29.2,5,2025-12-28T12:03:57.000000,1,true,true,true,true,1,LABELED,1,4217,2025-12-22T15:31:07.000Z,0,1,LABELED,1,4217,2025-12-21T10:19:07.000000,true,true,true
936,2025-03-24T00:00:00.000000,4218,2026-01-18T12:18:00.000000,no_response,0.5,1,2026-01-18T12:18:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
937,2025-10-13T00:00:00.000000,4223,2025-10-20T07:18:13.000000,rejected,17.3,8,2026-03-10T15:19:00.000000,0,true,true,true,true,0,LABELED,1,4222,2025-10-26T19:18:53.000Z,0,2,LABELED,1,4225,2025-10-25T10:08:10.000000,true,true,true
