spot_id,natural_light,luminaires,charging_ports,security_type,floor_level,elevators,vertical_height_m,parking_spaces,building_status,floor_material,amenities
1127,true,0,0,cctv,5,15,0.0,1,good,polished_concrete,"[""storage"", ""meeting_rooms"", ""kitchen"", ""lounge""]"
1128,false,9,0,basic,0,67,6.2,669,good,concrete,"[""storage"", ""conference_room"", ""kitchen""]"
1129,false,0,0,basic,0,0,8.8,8,needs_renovation,concrete,"[""cafeteria""]"
1130,true,0,0,cctv,0,6,8.5,46,fair,wood,[]
1131,true,5,0,full,2,3,,3,new,concrete,[]
1132,true,33,0,cctv,14,8,,6,good,concrete,"[""storage""]"
1133,true,0,,basic,2,31,0.0,2,fair,wood,"[""rooftop"", ""lounge""]"
1134,true,0,0,cctv,2,1,3.6,8,new,,[]
1135,true,3,0,basic,4,9,10.7,56,fair,ceramic,[]
1136,true,5,0,basic,4,1,3.3,12,good,polished_concrete,"[""rooftop"", ""conference_room"", ""cafeteria""]"
1137,true,6,3,cctv,0,18,0.0,1,new,polished_concrete,"[""meeting_rooms"", ""conference_room"", ""parking""]"
1138,true,5,,basic,24,26,5.6,178,good,polished_concrete,"[""storage""]"
1139,true,0,,cctv,3,33,9.8,309,new,polished_concrete,[]
1140,true,0,1,none,2,2,,13,fair,polished_concrete,[]
1141,true,14,0,basic,10,5,8.4,11,good,carpet,[]
1142,true,23,2,basic,13,21,6.8,168,good,,[]
1143,true,23,0,full,0,10,,3,good,ceramic,"[""meeting_rooms"", ""storage"", ""reception""]"
1144,true,0,,cctv,1,14,8.6,144,good,concrete,"[""rooftop""]"
1145,true,0,0,basic,1,106,10.6,1033,fair,wood,"[""loading_dock"", ""reception"", ""storage""]"
1146,false,31,,cctv,0,9,,2,good,ceramic,[]
1147,true,1,,full,5,3,3.4,14,new,carpet,[]
1148,false,5,1,basic,11,3,2.4,5,new,polished_concrete,[]
1149,false,0,5,basic,0,86,0.0,0,fair,ceramic,"[""conference_room"", ""reception"", ""gym"", ""loading_dock""]"
1150,true,0,0,none,7,2,3.5,3,new,wood,"[""kitchen""]"
1151,true,0,0,full,3,4,3.0,14,good,polished_concrete,[]
1152,false,6,,cctv,0,16,5.3,162,fair,ceramic,[]
1153,true,6,,basic,2,2,4.6,5,good,wood,[]
1154,true,6,0,full,3,3,3.6,3,good,ceramic,[]
1155,true,0,0,basic,0,1,2.2,1,fair,ceramic,"[""lounge"", ""rooftop""]"
1156,false,0,0,basic,3,8,0.0,1,new,wood,[]
1157,true,13,0,full,3,5,2.5,27,good,ceramic,"[""rooftop"", ""gym""]"
1158,true,0,0,full,0,0,3.6,7,good,polished_concrete,"[""cafeteria"", ""rooftop"", ""parking""]"
1159,false,2,0,none,11,5,3.2,5,needs_renovation,ceramic,"[""lounge"", ""gym"", ""cafeteria""]"
1160,false,1,0,cctv,0,3,2.3,52,fair,ceramic,[]
1161,true,0,0,cctv,2,38,0.0,2,fair,concrete,[]
1162,true,15,0,basic,4,1,3.3,4,new,ceramic,[]
1163,false,31,1,basic,0,5,4.4,2,good,ceramic,[]
1164,true,2,0,basic,0,35,0.0,0,good,ceramic,"[""security_booth"", ""loading_dock""]"
1165,true,0,0,cctv,23,7,4.0,3,good,ceramic,"[""reception"", ""security_booth""]"
1166,true,1,0,none,0,2,4.1,8,new,ceramic,"[""cafeteria""]"
1167,true,1,0,basic,4,3,2.5,40,new,,"[""storage"", ""kitchen"", ""lounge"", ""rooftop""]"
1168,false,5,0,basic,0,0,5.0,5,new,concrete,"[""reception"", ""security_booth"", ""storage""]"
1169,true,0,0,full,1,1,,13,fair,concrete,"[""meeting_rooms"", ""kitchen""]"
1170,true,34,0,none,4,9,7.6,69,good,concrete,"[""storage"", ""parking"", ""conference_room""]"
1171,true,0,0,basic,1,5,0.0,3,good,polished_concrete,"[""kitchen"", ""reception"", ""loading_dock"", ""cafeteria""]"
1172,false,0,14,basic,3,4,,2,fair,concrete,"[""kitchen"", ""reception"", ""rooftop""]"
1173,true,0,0,cctv,6,5,9.1,31,new,polished_concrete,[]
1174,false,0,0,basic,0,1,6.9,8,good,concrete,"[""parking"", ""loading_dock""]"
1175,true,8,,basic,0,3,3.3,0,good,carpet,"[""rooftop"", ""cafeteria"", ""reception""]"
1176,true,30,0,none,0,3,4.0,16,good,concrete,[]
1177,true,29,,none,0,0,4.0,5,good,wood,"[""rooftop"", ""cafeteria""]"
1178,true,0,,basic,0,2,0.0,0,good,ceramic,"[""meeting_rooms"", ""kitchen"", ""security_booth""]"
1179,true,0,0,none,1,0,2.8,10,fair,concrete,"[""kitchen"", ""conference_room"", ""parking"", ""gym""]"
1180,false,0,0,cctv,2,3,,6,fair,ceramic,"[""rooftop"", ""loading_dock"", ""security_booth""]"
1181,true,0,0,basic,3,5,0.0,4,good,ceramic,"[""reception""]"
1182,true,5,5,basic,0,3,2.8,51,good,polished_concrete,"[""parking"", ""storage"", ""rooftop"", ""meeting_rooms""]"
1183,true,1,,none,0,9,2.5,192,good,concrete,"[""cafeteria"", ""meeting_rooms""]"
1184,true,5,0,basic,0,24,0.0,6,good,carpet,[]
1185,false,4,0,basic,2,1,9.7,14,fair,ceramic,[]
1186,true,22,,basic,0,0,4.1,3,fair,carpet,"[""gym""]"
1187,false,0,0,none,13,18,,139,fair,polished_concrete,"[""conference_room"", ""cafeteria""]"
1188,true,4,0,cctv,5,1,,4,good,polished_concrete,[]
1189,true,12,0,cctv,1,7,0.0,2,fair,ceramic,[]
1190,false,0,5,basic,24,14,10.4,60,fair,carpet,[]
1191,true,6,,full,4,4,3.3,77,fair,polished_concrete,"[""loading_dock"", ""kitchen"", ""meeting_rooms"", ""parking""]"
1192,true,40,0,full,3,2,3.6,3,fair,ceramic,"[""cafeteria"", ""security_booth"", ""storage""]"
1193,true,0,0,basic,0,0,4.8,6,fair,concrete,"[""cafeteria""]"
1194,false,0,,basic,0,1,0.0,3,good,wood,[]
1195,true,0,0,cctv,0,0,5.1,16,fair,ceramic,"[""rooftop"", ""security_booth""]"
1196,false,0,0,cctv,1,2,3.9,5,good,polished_concrete,"[""rooftop"", ""meeting_rooms"", ""gym"", ""security_booth""]"
1197,true,4,0,cctv,0,1,3.5,5,good,concrete,"[""storage""]"
1198,true,19,0,full,3,27,0.0,5,fair,wood,[]
1199,true,0,0,cctv,1,4,0.0,0,needs_renovation,ceramic,"[""rooftop"", ""cafeteria""]"
1200,false,21,0,none,0,2,6.1,16,fair,carpet,[]
1201,true,0,,basic,1,2,4.1,42,good,concrete,[]
1202,true,0,0,full,10,3,4.6,5,new,wood,"[""reception"", ""conference_room"", ""meeting_rooms""]"
1203,true,0,4,basic,2,6,6.2,64,needs_renovation,polished_concrete,"[""storage"", ""cafeteria"", ""kitchen"", ""lounge""]"
1204,true,4,5,basic,7,40,,1,new,carpet,"[""meeting_rooms"", ""reception""]"
1205,true,4,,basic,9,4,3.4,33,new,concrete,"[""cafeteria""]"
1206,true,0,0,none,3,4,3.5,5,new,concrete,"[""reception"", ""rooftop"", ""storage"", ""lounge""]"
1207,false,0,0,full,29,16,,174,good,wood,"[""meeting_rooms"", ""kitchen"", ""rooftop"", ""gym""]"
1208,true,0,0,basic,3,2,2.1,28,good,concrete,"[""gym"", ""reception""]"
1209,true,0,0,full,27,94,0.0,0,good,ceramic,"[""meeting_rooms""]"
1210,false,0,0,none,0,1,4.0,6,good,carpet,"[""kitchen"", ""cafeteria""]"
1211,true,3,,basic,3,6,0.0,4,good,concrete,[]
1212,true,0,0,basic,0,3,3.7,7,good,ceramic,"[""parking"", ""rooftop""]"
1213,false,4,,basic,0,2,,27,new,ceramic,"[""cafeteria"", ""kitchen"", ""reception""]"
1214,true,0,0,cctv,4,4,2.8,78,fair,concrete,"[""conference_room""]"
1215,false,0,,basic,1,2,5.5,2,needs_renovation,concrete,"[""storage""]"
1216,true,0,0,full,0,2,,4,needs_renovation,polished_concrete,"[""cafeteria"", ""rooftop""]"
1217,true,5,,basic,0,0,10.2,11,new,,"[""cafeteria"", ""parking"", ""kitchen""]"
1218,false,0,5,full,0,4,8.8,26,good,carpet,"[""rooftop"", ""kitchen""]"
1219,true,27,0,basic,0,1,4.7,1,fair,ceramic,[]
1220,false,0,2,none,1,0,5.6,7,new,wood,[]
1221,true,1,2,basic,0,3,5.3,4,good,ceramic,"[""rooftop"", ""security_booth"", ""kitchen"", ""loading_dock""]"
1222,true,8,0,basic,1,2,0.0,2,new,ceramic,[]
1223,true,0,0,none,3,3,3.8,5,fair,ceramic,[]
1224,true,39,0,basic,0,6,0.0,3,new,concrete,[]
1225,true,0,0,cctv,0,3,3.5,21,fair,ceramic,[]
1226,true,0,0,cctv,0,9,,2,good,carpet,"[""rooftop"", ""security_booth""]"
1227,false,2,0,cctv,1,1,2.5,19,fair,concrete,[]
1228,false,38,0,cctv,0,13,7.1,136,good,polished_concrete,[]
1229,true,1,0,none,2,2,3.5,7,new,polished_concrete,[]
1230,false,0,,basic,0,0,3.3,7,good,wood,"[""security_booth"", ""storage"", ""gym"", ""reception""]"
1231,true,0,18,basic,1,1,,22,needs_renovation,polished_concrete,[]
1232,true,5,0,basic,0,5,8.9,60,fair,ceramic,"[""rooftop"", ""storage""]"
1233,false,2,0,none,2,0,4.0,5,new,polished_concrete,"[""kitchen"", ""cafeteria"", ""conference_room""]"
1234,true,0,5,none,0,9,8.0,73,needs_renovation,concrete,[]
1235,true,2,0,none,0,0,4.0,6,fair,ceramic,[]
1236,true,4,0,full,0,5,7.5,32,new,polished_concrete,"[""loading_dock"", ""reception""]"
1237,false,2,0,cctv,2,22,9.5,220,fair,ceramic,"[""meeting_rooms"", ""security_booth"", ""lounge""]"
1238,true,1,0,cctv,0,1,3.9,15,good,ceramic,[]
1239,true,0,2,cctv,0,2,,21,new,concrete,"[""parking"", ""storage"", ""security_booth""]"
1240,true,0,0,basic,3,2,3.8,2,fair,ceramic,"[""security_booth"", ""meeting_rooms"", ""reception""]"
1241,true,0,,basic,0,2,,14,fair,ceramic,"[""lounge""]"
1242,true,12,0,none,6,9,,188,needs_renovation,ceramic,"[""loading_dock"", ""gym""]"
1243,true,5,0,full,0,1,2.7,11,good,concrete,[]
1244,true,0,,basic,1,3,2.5,20,good,ceramic,"[""kitchen"", ""conference_room"", ""reception"", ""rooftop""]"
1245,false,3,1,basic,0,3,,31,good,polished_concrete,"[""meeting_rooms"", ""parking"", ""storage"", ""reception""]"
1246,true,1,0,cctv,0,14,,131,good,,[]
1247,true,3,16,cctv,21,12,,48,needs_renovation,polished_concrete,"[""storage"", ""meeting_rooms"", ""parking"", ""conference_room""]"
1248,true,1,0,basic,6,7,10.3,47,new,concrete,[]
1249,true,0,,basic,1,5,,45,new,polished_concrete,"[""kitchen"", ""conference_room""]"
1250,true,2,20,none,0,2,,1,new,ceramic,"[""rooftop"", ""cafeteria""]"
1251,true,0,0,basic,3,13,,120,good,concrete,[]
1252,false,15,,cctv,0,2,4.2,38,needs_renovation,carpet,"[""conference_room"", ""gym"", ""storage""]"
1253,true,12,0,none,0,0,2.6,19,good,,"[""conference_room"", ""kitchen""]"
1254,false,0,0,cctv,0,5,5.5,49,new,polished_concrete,"[""cafeteria"", ""parking""]"
1255,false,5,0,cctv,13,6,4.6,2,new,carpet,"[""security_booth"", ""kitchen"", ""parking""]"
1256,false,4,,basic,10,10,12.0,39,good,wood,[]
1257,false,0,0,basic,0,0,3.6,3,fair,polished_concrete,"[""storage"", ""conference_room""]"
1258,true,0,0,basic,5,2,8.2,11,good,wood,[]
1259,false,5,17,none,1,0,,3,fair,concrete,[]
1260,true,11,0,cctv,0,0,3.3,7,good,ceramic,[]
1261,true,0,0,basic,27,10,,17,good,polished_concrete,"[""lounge"", ""rooftop"", ""security_booth""]"
1262,false,0,4,cctv,6,23,6.2,202,good,concrete,[]
1263,false,1,0,cctv,17,6,2.8,17,new,polished_concrete,"[""lounge""]"
1264,true,2,0,basic,30,13,2.7,4,new,carpet,[]
1265,true,0,0,cctv,4,19,0.0,3,fair,concrete,"[""conference_room""]"
1266,true,0,0,basic,1,3,6.2,23,good,ceramic,"[""cafeteria"", ""meeting_rooms"", ""lounge"", ""loading_dock""]"
1267,false,0,5,full,2,2,3.5,3,good,concrete,"[""gym"", ""lounge""]"
1268,true,10,,full,0,1,3.5,14,good,wood,[]
1269,true,0,0,cctv,0,10,8.2,88,new,concrete,[]
1270,false,33,0,cctv,3,6,8.3,45,good,wood,"[""gym"", ""reception"", ""lounge"", ""cafeteria""]"
1271,false,5,0,basic,0,1,10.5,9,fair,carpet,"[""loading_dock"", ""security_booth"", ""parking""]"
1272,true,3,0,cctv,1,3,7.2,37,fair,ceramic,"[""cafeteria""]"
1273,true,3,0,full,1,1,5.0,2,fair,concrete,"[""reception""]"
1274,true,2,,basic,3,1,2.9,5,good,concrete,"[""conference_room"", ""loading_dock"", ""meeting_rooms""]"
1275,true,5,0,none,0,0,4.5,1,needs_renovation,polished_concrete,[]
1276,true,8,4,cctv,0,0,,7,needs_renovation,concrete,"[""lounge"", ""kitchen"", ""storage"", ""cafeteria""]"
1277,false,0,,cctv,15,15,9.0,85,fair,ceramic,"[""lounge""]"
1278,true,11,0,cctv,9,15,9.5,114,good,polished_concrete,"[""parking""]"
1279,true,15,0,basic,0,0,4.5,2,fair,concrete,[]
1280,true,0,0,full,0,1,5.1,9,fair,carpet,"[""security_booth"", ""parking""]"
1281,true,0,0,cctv,0,0,3.3,5,fair,concrete,"[""gym"", ""loading_dock""]"
1282,false,4,0,basic,1,1,4.5,19,good,concrete,"[""cafeteria"", ""security_booth"", ""conference_room""]"
1283,true,8,0,cctv,3,3,,25,fair,wood,[]
1284,true,0,0,none,1,16,5.7,159,good,polished_concrete,[]
1285,true,35,,basic,0,1,3.9,5,fair,wood,"[""parking"", ""gym"", ""conference_room""]"
1286,true,0,,cctv,0,5,0.0,4,fair,ceramic,"[""gym"", ""parking"", ""kitchen""]"
1287,false,1,0,cctv,0,0,2.8,2,fair,ceramic,"[""gym"", ""conference_room"", ""storage"", ""meeting_rooms""]"
1288,false,0,0,cctv,0,0,5.6,14,fair,concrete,[]
1289,false,14,,cctv,0,1,4.4,17,good,ceramic,"[""lounge""]"
1290,false,6,0,basic,0,0,3.7,2,good,ceramic,[]
1291,true,0,0,cctv,2,1,,0,new,,"[""kitchen"", ""gym""]"
1292,true,2,2,basic,0,21,,209,good,ceramic,[]
1293,true,0,,full,13,7,,16,new,concrete,"[""gym""]"
1294,true,19,0,none,3,5,6.3,33,good,ceramic,"[""loading_dock""]"
1295,true,2,1,none,3,5,6.7,47,good,ceramic,"[""parking"", ""meeting_rooms""]"
1296,false,3,0,cctv,3,1,3.2,9,good,polished_concrete,[]
1297,true,11,0,basic,2,8,0.0,1,good,concrete,"[""conference_room"", ""cafeteria"", ""lounge"", ""loading_dock""]"
1298,true,22,0,cctv,3,2,2.7,4,fair,concrete,"[""meeting_rooms""]"
1299,false,1,14,none,0,8,8.1,84,fair,ceramic,"[""security_booth""]"
1300,true,3,,basic,0,3,8.8,31,fair,concrete,"[""kitchen"", ""conference_room"", ""loading_dock""]"
1301,true,0,0,full,0,4,6.0,38,new,polished_concrete,"[""reception"", ""storage""]"
1302,true,4,0,basic,2,4,0.0,1,good,concrete,"[""loading_dock"", ""storage"", ""security_booth"", ""reception""]"
1303,true,2,,basic,0,2,,7,fair,polished_concrete,"[""rooftop"", ""security_booth""]"
1304,true,4,0,cctv,0,15,0.0,0,needs_renovation,ceramic,"[""storage""]"
1305,true,10,16,basic,0,1,,6,fair,concrete,"[""reception"", ""storage""]"
1306,false,0,0,cctv,0,1,,5,fair,concrete,"[""rooftop""]"
1307,true,6,0,basic,6,2,4.1,6,needs_renovation,wood,"[""loading_dock"", ""cafeteria"", ""reception"", ""conference_room""]"
1308,true,0,,cctv,0,3,,10,good,polished_concrete,[]
1309,true,4,0,basic,0,2,3.1,51,good,concrete,"[""rooftop""]"
1310,true,0,0,basic,2,5,11.2,54,fair,concrete,[]
1311,true,0,5,basic,8,8,7.7,62,good,polished_concrete,[]
1312,false,0,0,none,5,41,,402,new,concrete,"[""conference_room"", ""rooftop"", ""gym""]"
1313,true,0,0,none,0,0,2.5,12,good,ceramic,[]
1314,true,13,0,cctv,0,5,0.0,4,fair,polished_concrete,"[""reception""]"
1315,true,0,,full,8,3,2.5,15,good,ceramic,[]
1316,false,4,0,full,2,1,9.0,9,new,polished_concrete,[]
1317,false,0,0,cctv,9,4,,3,fair,ceramic,"[""loading_dock"", ""rooftop""]"
1318,true,13,5,basic,0,5,8.9,42,good,wood,"[""loading_dock"", ""meeting_rooms""]"
1319,true,1,0,cctv,1,0,,1,good,ceramic,[]
1320,true,0,0,basic,1,1,4.0,8,good,,"[""kitchen"", ""lounge"", ""parking"", ""security_booth""]"
1321,true,0,,cctv,0,8,9.1,88,good,concrete,"[""security_booth"", ""rooftop""]"
1322,true,0,0,basic,0,2,9.8,15,fair,carpet,"[""rooftop"", ""lounge"", ""storage"", ""reception""]"
1323,true,26,0,full,0,7,0.0,1,fair,concrete,[]
1324,true,15,0,cctv,8,19,3.1,358,new,wood,"[""meeting_rooms"", ""kitchen""]"
1325,true,5,0,none,0,2,,5,good,ceramic,"[""rooftop""]"
1326,true,12,,basic,0,75,0.0,4,new,,"[""cafeteria"", ""reception"", ""loading_dock"", ""gym""]"
1327,true,0,0,none,0,1,,2,good,polished_concrete,[]
1328,true,0,0,cctv,0,35,0.0,2,good,concrete,"[""kitchen"", ""loading_dock"", ""reception""]"
1329,false,0,0,cctv,0,5,4.8,37,fair,concrete,"[""meeting_rooms"", ""cafeteria""]"
1330,false,0,,none,2,1,2.6,8,needs_renovation,wood,"[""parking"", ""lounge""]"
1331,true,6,0,basic,7,3,,5,good,,"[""conference_room"", ""rooftop"", ""meeting_rooms""]"
1332,true,36,0,cctv,0,4,3.1,88,good,ceramic,"[""conference_room"", ""cafeteria"", ""rooftop""]"
1333,true,3,,none,13,8,6.3,34,new,concrete,"[""kitchen""]"
1334,true,0,,cctv,0,0,3.2,7,good,,"[""rooftop"", ""meeting_rooms"", ""lounge""]"
1335,false,8,2,cctv,0,0,3.2,10,new,polished_concrete,[]
1336,true,0,0,cctv,3,2,4.4,2,new,ceramic,[]
1337,true,0,0,cctv,3,3,,10,fair,concrete,[]
1338,true,0,,cctv,0,0,2.2,15,good,,"[""conference_room"", ""storage"", ""kitchen"", ""meeting_rooms""]"
1339,false,3,5,cctv,0,0,4.0,3,needs_renovation,carpet,"[""loading_dock""]"
1340,true,3,0,full,1,4,5.6,16,good,polished_concrete,[]
1341,false,4,3,cctv,8,6,5.3,6,needs_renovation,wood,"[""kitchen"", ""storage""]"
1342,true,0,0,cctv,0,5,0.0,2,new,ceramic,[]
1343,true,2,0,cctv,0,0,4.4,3,good,ceramic,"[""gym"", ""rooftop"", ""lounge"", ""kitchen""]"
1344,false,0,0,cctv,0,2,,11,good,,[]
1345,false,0,2,cctv,28,10,7.7,17,new,polished_concrete,[]
1346,false,0,0,none,0,4,0.0,3,good,concrete,"[""reception""]"
1347,false,0,0,full,0,14,8.7,146,needs_renovation,ceramic,"[""security_booth"", ""cafeteria""]"
1348,true,4,0,cctv,0,6,10.2,67,good,,[]
1349,true,0,0,full,0,0,2.9,9,good,concrete,"[""meeting_rooms"", ""cafeteria"", ""kitchen""]"
1350,true,5,0,cctv,0,1,7.3,9,new,concrete,[]
1351,false,0,0,cctv,0,2,7.2,10,good,polished_concrete,"[""meeting_rooms"", ""kitchen"", ""storage"", ""loading_dock""]"
1352,true,0,,basic,8,3,3.9,2,new,concrete,[]
1353,false,4,,full,10,6,8.5,28,new,carpet,"[""rooftop"", ""loading_dock"", ""meeting_rooms""]"
1354,false,18,,basic,1,0,5.3,3,good,concrete,[]
1355,true,0,0,cctv,0,1,4.4,4,new,carpet,"[""loading_dock"", ""security_booth""]"
1356,false,12,0,none,0,40,0.0,6,good,ceramic,"[""cafeteria""]"
1357,true,0,4,basic,0,2,2.9,12,fair,concrete,"[""lounge"", ""kitchen"", ""reception""]"
1358,false,12,0,basic,0,3,5.7,19,fair,carpet,[]
1359,true,0,0,cctv,20,8,5.1,7,fair,carpet,[]
1360,false,2,0,basic,9,5,3.3,9,good,polished_concrete,[]
1361,true,38,0,full,0,0,5.2,4,new,carpet,"[""security_booth"", ""cafeteria"", ""conference_room""]"
1362,true,0,5,cctv,1,3,,32,new,concrete,"[""kitchen"", ""rooftop"", ""security_booth""]"
1363,true,0,5,basic,0,3,7.0,16,needs_renovation,concrete,[]
1364,false,0,0,none,0,1,3.2,34,good,wood,"[""security_booth""]"
1365,true,8,2,cctv,0,85,8.3,834,new,concrete,"[""meeting_rooms""]"
1366,false,13,0,cctv,1,35,,1,new,concrete,"[""lounge"", ""cafeteria"", ""storage""]"
1367,true,10,0,basic,0,13,0.0,1,new,wood,"[""lounge""]"
1368,false,6,,basic,0,8,5.8,90,good,concrete,[]
1369,true,3,0,cctv,0,2,2.4,8,new,wood,"[""storage""]"
1370,true,27,,basic,1,31,0.0,2,fair,ceramic,[]
1371,false,7,0,none,0,0,,5,new,concrete,"[""kitchen""]"
1372,false,2,0,cctv,0,1,2.9,7,good,concrete,"[""storage"", ""meeting_rooms"", ""loading_dock"", ""cafeteria""]"
1373,false,13,0,cctv,0,3,3.3,3,good,wood,[]
1374,true,9,1,cctv,0,15,,153,new,wood,"[""conference_room"", ""storage"", ""kitchen""]"
1375,true,1,,basic,0,8,,4,fair,concrete,"[""reception""]"
1376,false,0,0,full,0,1,2.7,9,new,concrete,[]
1377,true,0,0,basic,0,1,,15,good,concrete,[]
1378,true,0,,cctv,3,2,8.0,6,good,polished_concrete,[]
1379,true,0,1,cctv,1,6,,52,new,,"[""kitchen"", ""meeting_rooms"", ""loading_dock"", ""security_booth""]"
1380,true,4,,cctv,10,5,3.5,27,fair,concrete,[]
1381,true,3,0,none,0,2,3.7,11,good,concrete,"[""security_booth"", ""kitchen""]"
1382,true,34,0,basic,10,3,2.4,10,new,carpet,"[""gym""]"
1383,true,3,0,cctv,1,7,4.3,60,good,wood,"[""kitchen"", ""storage""]"
1384,false,3,,basic,0,1,2.9,4,new,ceramic,"[""parking"", ""storage"", ""cafeteria"", ""reception""]"
1385,true,37,0,basic,0,4,6.1,44,good,carpet,[]
1386,true,1,0,basic,3,2,3.4,15,fair,ceramic,[]
1387,true,0,0,cctv,0,14,7.0,124,new,ceramic,[]
1388,false,4,,none,1,13,6.3,121,good,concrete,"[""cafeteria"", ""lounge""]"
1389,true,10,20,basic,0,16,9.1,167,good,ceramic,[]
1390,true,2,0,basic,0,3,2.5,10,new,concrete,"[""kitchen"", ""cafeteria"", ""security_booth""]"
1391,true,0,,cctv,0,2,,1,new,concrete,"[""lounge"", ""security_booth""]"
1392,true,1,,full,2,1,,6,fair,concrete,[]
1393,true,8,0,basic,0,1,3.1,3,fair,concrete,"[""meeting_rooms""]"
1394,true,5,,cctv,0,3,,8,good,concrete,"[""meeting_rooms"", ""storage"", ""kitchen""]"
1395,true,5,0,cctv,0,1,3.1,29,new,polished_concrete,[]
1396,true,3,9,full,0,1,2.8,22,needs_renovation,wood,[]
1397,false,0,0,basic,0,5,10.6,53,good,ceramic,"[""cafeteria"", ""gym""]"
1398,true,35,0,full,2,1,2.6,6,good,ceramic,[]
1399,true,0,0,cctv,2,4,2.3,54,good,wood,"[""cafeteria"", ""conference_room""]"
1400,true,0,0,full,2,3,2.8,14,good,concrete,"[""security_booth""]"
1401,true,0,0,basic,0,4,0.0,1,new,ceramic,[]
1402,true,1,,basic,0,0,,8,good,polished_concrete,"[""storage"", ""loading_dock""]"
1403,true,0,0,basic,0,0,2.9,2,fair,polished_concrete,[]
1404,true,0,,full,0,0,4.5,2,good,ceramic,[]
1405,true,8,0,basic,8,10,0.0,1,fair,wood,[]
1406,false,3,,basic,1,0,,5,good,concrete,"[""reception"", ""storage"", ""lounge""]"
1407,true,0,0,basic,1,0,2.7,2,fair,concrete,"[""parking"", ""gym"", ""conference_room"", ""security_booth""]"
1408,false,4,,none,2,1,4.4,4,good,ceramic,"[""lounge""]"
1409,true,27,,cctv,0,1,0.0,2,fair,ceramic,[]
1410,true,4,0,cctv,15,10,9.6,56,good,polished_concrete,[]
1411,true,4,,cctv,3,5,4.5,61,new,concrete,"[""storage"", ""lounge"", ""conference_room""]"
1412,true,14,0,basic,0,3,5.1,25,good,polished_concrete,[]
1413,false,0,1,basic,0,5,7.6,48,needs_renovation,carpet,[]
1414,false,3,0,cctv,0,22,0.0,3,good,wood,[]
1415,true,0,0,full,9,8,2.9,20,good,concrete,"[""security_booth""]"
1416,true,0,,full,6,2,2.5,11,fair,polished_concrete,"[""rooftop""]"
1417,false,0,3,basic,0,1,1.9,3,fair,polished_concrete,[]
1418,false,5,0,basic,8,35,,312,new,ceramic,[]
1419,true,1,0,basic,0,3,2.5,55,good,carpet,"[""gym""]"
1420,true,15,0,basic,0,2,3.3,8,new,concrete,[]
1421,true,6,0,basic,2,1,3.3,1,needs_renovation,concrete,"[""storage""]"
1422,true,0,10,cctv,5,3,0.0,4,fair,concrete,[]
1423,false,10,0,none,0,24,6.6,237,good,,[]
1424,true,0,0,cctv,0,2,,36,good,polished_concrete,"[""conference_room""]"
1425,true,13,0,cctv,3,3,2.2,19,needs_renovation,concrete,[]
1426,true,0,0,cctv,29,16,8.7,60,good,ceramic,"[""conference_room""]"
1427,false,4,0,full,10,68,0.0,0,good,polished_concrete,"[""lounge""]"
1428,true,13,0,basic,0,0,3.1,7,new,,[]
1429,true,0,,basic,0,3,3.4,10,good,concrete,"[""cafeteria""]"
1430,false,4,0,full,3,6,7.7,52,fair,polished_concrete,"[""meeting_rooms"", ""parking"", ""loading_dock""]"
1431,true,0,0,cctv,0,0,4.3,7,good,polished_concrete,"[""cafeteria"", ""lounge""]"
1432,false,18,0,full,0,9,,87,new,concrete,"[""meeting_rooms"", ""lounge""]"
1433,true,13,0,none,0,1,3.2,13,good,polished_concrete,"[""rooftop"", ""kitchen"", ""loading_dock"", ""meeting_rooms""]"
1434,true,6,0,basic,0,2,,29,good,,"[""conference_room"", ""kitchen"", ""storage"", ""lounge""]"
1435,true,2,0,basic,8,3,4.4,3,good,polished_concrete,"[""reception""]"
1436,false,0,0,none,0,50,0.0,3,new,concrete,"[""lounge"", ""cafeteria"", ""conference_room""]"
