inquiry_id,lead_id,spot_id,inquiry_at,channel,message_length,requested_area_sqm,requested_budget_mxn_rent_monthly,requested_budget_mxn_sale_total,urgency_days,asked_visit,broker_response,broker_response_hours
4703,1042,127,2026-03-18T15:37:59.000000,whatsapp,112,143.9,74740.73,,,false,accepted,76.8
4704,1043,371,2025-11-22T16:27:53.000000,web,103,632.4,91767.77,18500844.42,219,false,accepted,6.5
4705,1043,2062,2025-11-21T17:37:14.000000,phone,105,725.0,109616.96,21237534.27,19,false,accepted,
4706,1043,4,2026-06-28T08:22:00.000000,whatsapp,101,787.0,87530.83,15449020.14,8,false,accepted,11.8
4707,1043,2113,2025-11-20T20:23:20.000000,email,397,1917.2,94897.79,20420370.97,54,false,scheduled_visit,25.7
4708,1043,1300,2025-11-14T07:37:51.000000,web,100,813.2,100323.95,15730070.91,25,false,rejected,3.2
4709,1043,1038,2025-11-14T14:10:59.000000,web,389,1007.1,107074.15,18333664.88,32,false,accepted,14.5
4710,1043,398,2025-11-26T09:37:23.000000,whatsapp,199,690.4,87183.31,19751099.85,,false,no_response,14.4
4711,1044,171,2025-11-15T13:29:09.000000,whatsapp,104,647.8,233825.35,,62,false,rejected,4.2
4712,1044,35,2025-11-10T15:27:20.000000,whatsapp,190,2344.7,197804.3,,106,false,accepted,24.6
4713,1044,2885,2025-11-14T18:29:23.000000,web,385,590.8,175796.91,,,false,rejected,15.6
4714,1044,1711,2025-11-07T07:26:50.000000,whatsapp,211,741.4,175697.8,,69,true,accepted,5.0
4715,1044,1639,2025-11-03T07:17:45.000000,whatsapp,170,676.2,200506.65,,67,false,scheduled_visit,3.2
4716,1045,2221,2026-03-05T12:28:00.000000,email,283,529.5,,89765179.83,,false,no_response,25.6
4717,1045,235,2026-01-17T09:24:00.000000,web,202,601.5,,81754810.81,76,false,scheduled_visit,9.0
4718,1045,85,2025-12-06T14:33:37.000000,app,302,1747.1,,76750295.18,,true,accepted,22.6
4719,1045,2931,2025-11-29T08:22:19.000000,app,254,100.0,,91288468.26,,true,accepted,3.3
4720,1046,2477,2026-07-04T20:29:45.000000,app,248,231.0,,14051036.6,12,false,accepted,5.9
4721,1046,1136,2026-07-02T13:30:32.000000,app,124,298.4,,11973305.93,,false,accepted,
4722,1046,2013,2026-06-30T19:04:20.000000,email,216,279.7,,12745896.49,282,false,accepted,7.3
4723,1046,2796,2026-07-08T15:57:29.000000,app,256,201.1,,11088499.2,,false,accepted,9.8
4724,1047,2734,2025-09-26T12:07:00.000000,whatsapp,238,294.7,66079.96,,17,false,accepted,
4725,1047,2583,2025-09-28T10:45:31.000000,whatsapp,286,352.6,81323.92,,39,false,accepted,6.1
4726,1047,1172,2025-09-26T09:47:14.000000,app,333,248.5,68088.28,,,false,accepted,18.6
4727,1047,887,2025-09-29T09:57:10.000000,whatsapp,259,273.4,87176.74,,,false,no_response,2.5
4728,1048,1983,2026-01-11T18:27:44.000000,web,327,396.7,,30812553.55,,true,accepted,1.0
4729,1048,313,2026-01-14T07:44:24.000000,app,190,422.3,,23686544.51,144,false,accepted,1.5
4730,1048,1380,2026-01-06T18:44:39.000000,web,151,329.1,,25532876.3,,false,accepted,1.3
4731,1048,2748,2026-01-11T20:19:32.000000,web,526,125.0,,29033384.55,,false,accepted,11.1
4732,1048,2281,2026-01-07T10:49:26.000000,email,363,477.0,,23070759.13,80,false,accepted,4.3
4733,1049,2034,2026-06-15T07:05:00.000000,email,310,18280.8,14450.35,,,false,accepted,4.9
4734,1049,941,2025-03-29T17:32:00.000000,web,325,1625.5,17462.24,,16,false,accepted,1.2
4735,1049,1265,2025-04-02T10:44:00.000000,web,179,2637.6,16064.78,,,true,accepted,17.7
4736,1049,1037,2025-05-19T13:17:00.000000,whatsapp,109,564.9,17011.94,,65,false,accepted,11.5
4737,1049,2738,2026-04-19T13:12:00.000000,whatsapp,154,10270.7,15410.49,,5,true,no_response,0.5
4738,1049,804,2025-11-21T20:00:00.000000,phone,304,2391.5,14689.57,,156,false,accepted,0.6
4739,1049,1283,2026-02-06T19:10:00.000000,app,266,386.6,14380.58,,304,false,accepted,24.7
4740,1050,2725,2026-03-01T16:23:48.000000,app,83,2093.4,73622.98,,,false,accepted,7.2
4741,1050,726,2026-03-01T18:14:18.000000,email,58,298.2,85898.58,,201,false,scheduled_visit,3.3
4742,1050,1582,2026-03-04T13:21:36.000000,whatsapp,631,150.0,63207.02,,,false,scheduled_visit,3.6
4743,1050,1931,2026-02-23T14:53:47.000000,whatsapp,375,100.0,62952.18,,269,false,no_response,1.9
4744,1050,2408,2026-03-07T16:45:44.000000,whatsapp,102,100.0,89405.47,,233,true,no_response,12.7
4745,1050,825,2026-03-01T08:34:21.000000,web,280,279.2,89405.47,,18,true,accepted,6.4
4746,1051,511,2025-09-27T08:13:53.000000,web,112,347.3,,19392245.52,327,false,accepted,
4747,1051,235,2026-01-17T12:46:00.000000,app,214,431.7,,17173639.36,285,false,accepted,23.5
4748,1051,1954,2025-09-28T11:57:20.000000,whatsapp,170,100.0,,20640441.86,139,false,accepted,26.9
4749,1051,1840,2026-03-07T16:25:00.000000,web,240,306.4,,22544547.82,24,false,no_response,
4750,1052,2830,2026-07-09T20:09:10.000000,email,278,172.5,227855.53,,86,false,rejected,0.7
4751,1052,1120,2026-07-09T20:42:39.000000,phone,125,657.7,223454.39,,171,false,no_response,4.6
4752,1052,1989,2026-07-02T19:29:58.000000,whatsapp,336,960.0,243012.55,,,false,accepted,7.8
4753,1053,2432,2026-01-06T17:13:00.000000,app,276,5045.0,3705.55,777981.35,,false,accepted,9.1
4754,1053,2671,2025-03-10T09:55:00.000000,phone,259,2847.0,3156.43,713331.42,64,false,accepted,4.0
4755,1053,2373,2025-02-01T15:08:05.000000,whatsapp,166,24023.3,3952.68,658081.82,197,false,scheduled_visit,25.0
4756,1053,380,2025-02-04T14:41:36.000000,whatsapp,116,7628.2,2940.59,736838.06,,false,no_response,29.5
4757,1053,782,2025-11-10T14:37:00.000000,phone,138,304.3,3952.68,564295.76,,false,accepted,1.6
4758,1053,2017,2025-05-05T17:03:00.000000,web,89,10513.0,3952.68,703572.97,17,false,scheduled_visit,3.0
4759,1054,2944,2026-06-28T18:15:05.000000,whatsapp,473,100.0,,11623458.01,88,false,no_response,6.4
4760,1054,2934,2026-07-01T17:29:54.000000,web,150,555.7,,12686532.33,,true,accepted,8.8
4761,1054,1985,2026-07-02T12:59:51.000000,whatsapp,76,150.0,,11071036.94,309,false,accepted,16.3
4762,1054,49,2026-07-03T09:43:17.000000,app,73,238.0,,10633793.33,,false,no_response,
4763,1054,2107,2026-06-26T14:26:43.000000,app,146,286.1,,10483536.72,27,true,no_response,8.9
4764,1055,2219,2025-12-04T17:47:11.000000,phone,105,138.5,42747.37,,,false,accepted,1.2
4765,1055,2327,2026-02-24T07:52:00.000000,web,182,898.6,40415.29,,,true,accepted,58.5
4766,1055,951,2025-12-09T15:25:30.000000,whatsapp,228,167.2,42747.37,,12,true,rejected,25.6
4767,1055,112,2025-12-09T09:26:38.000000,whatsapp,269,150.0,42747.37,,26,true,no_response,9.2
4768,1055,2716,2025-12-09T13:41:54.000000,web,558,147.3,35166.4,,,false,accepted,2.0
4769,1055,2887,2025-12-07T09:46:32.000000,email,225,2130.5,42747.37,,,false,accepted,1.0
4770,1055,628,2025-12-30T10:18:00.000000,web,234,723.4,31302.23,,363,false,accepted,
4771,1056,711,2025-05-01T10:02:02.000000,web,186,522.5,18419.57,,66,false,scheduled_visit,12.1
4772,1056,2039,2025-09-14T12:32:00.000000,whatsapp,224,422.4,20756.33,,,false,no_response,6.1
4773,1056,2718,2025-07-12T12:02:00.000000,app,119,1167.3,15501.66,,79,false,accepted,27.6
4774,1056,476,2025-07-06T19:01:00.000000,app,149,4459.9,17871.57,,42,false,scheduled_visit,3.1
4775,1056,2068,2025-10-30T13:44:00.000000,whatsapp,174,1321.6,21573.88,,16,true,accepted,13.3
4776,1056,1866,2025-11-09T09:17:00.000000,app,166,795.1,18471.28,,,true,accepted,
4777,1057,625,2025-05-22T14:06:11.000000,web,540,4898.3,26254.72,15809747.34,43,true,scheduled_visit,4.2
4778,1057,597,2026-03-23T09:22:00.000000,app,156,515.1,22424.5,14719564.0,40,true,no_response,6.6
4779,1057,2118,2025-05-13T10:13:29.000000,phone,321,794.9,27089.47,14308486.9,182,true,scheduled_visit,19.1
4780,1058,1703,2025-04-19T15:26:30.000000,web,181,878.5,189492.7,,,false,accepted,25.7
4781,1058,1689,2025-08-01T15:39:00.000000,app,152,6241.8,201520.97,,,false,no_response,13.3
4782,1058,1892,2025-04-11T20:31:38.000000,whatsapp,366,922.2,199970.5,,,false,accepted,4.9
4783,1058,1470,2025-10-20T19:10:00.000000,web,538,948.2,243412.35,,,false,scheduled_visit,0.6
4784,1058,1777,2025-05-25T10:24:00.000000,app,184,820.6,225032.79,,25,true,scheduled_visit,1.2
4785,1058,1817,2025-11-11T10:52:00.000000,app,143,804.4,198843.95,,59,false,accepted,54.0
4786,1058,1462,2025-09-03T20:14:00.000000,app,184,858.0,253304.07,,32,false,rejected,6.4
4787,1058,292,2026-01-17T09:36:00.000000,app,432,936.6,231124.22,,13,false,scheduled_visit,27.0
4788,1059,198,2025-05-10T12:11:00.000000,app,144,292.7,,12747515.0,235,false,scheduled_visit,
4789,1059,1565,2026-01-21T12:05:00.000000,email,77,141.0,,12334154.59,2,false,accepted,11.9
4790,1060,1585,2025-05-10T13:37:00.000000,phone,241,411.3,196304.18,,,false,accepted,8.1
4791,1060,1980,2025-02-03T09:28:59.000000,app,269,1495.2,164151.99,,52,false,accepted,0.5
4792,1060,2681,2025-09-13T16:42:00.000000,app,354,298.0,194642.62,,236,false,accepted,5.4
4793,1060,96,2025-09-18T11:04:00.000000,web,535,426.2,183065.35,,,false,accepted,13.3
4794,1060,2427,2025-01-28T17:52:15.000000,web,240,356.0,160569.44,,320,false,accepted,9.9
4795,1061,2240,2026-03-02T13:31:39.000000,web,267,1797.0,34010.56,5716396.97,,false,accepted,50.6
4796,1062,2520,2026-01-06T17:25:00.000000,web,198,1093.3,22293.83,,70,false,accepted,16.5
4797,1062,398,2025-08-20T12:55:00.000000,email,51,634.0,29040.2,,,false,accepted,14.1
4798,1062,1769,2025-04-28T08:10:00.000000,web,240,198.6,28068.1,,103,false,scheduled_visit,1.2
4799,1062,2818,2025-07-24T13:56:00.000000,whatsapp,273,940.5,23975.14,,,false,no_response,0.5
4800,1062,1930,2025-05-03T15:23:42.000000,whatsapp,314,1513.5,31277.43,,14,false,accepted,
4801,1062,816,2025-04-29T12:10:40.000000,whatsapp,138,496.0,27804.11,,246,false,accepted,6.7
4802,1062,2357,2025-10-14T08:52:00.000000,web,198,3255.1,31277.43,,,false,scheduled_visit,6.7
4803,1063,140,2026-01-07T08:17:00.000000,whatsapp,143,2818.5,118800.77,,139,false,scheduled_visit,9.4
4804,1063,1651,2025-09-12T08:51:00.000000,app,246,122.0,143225.62,,341,true,scheduled_visit,1.5
4805,1063,22,2025-12-08T20:48:00.000000,email,434,289.0,143225.62,,69,false,no_response,
4806,1063,533,2025-08-25T12:03:00.000000,app,363,568.0,143225.62,,20,false,rejected,2.8
4807,1063,2966,2025-07-04T17:05:52.000000,email,457,319.0,138130.09,,62,true,accepted,24.9
4808,1063,2641,2026-05-02T07:41:00.000000,web,469,100.0,105373.36,,,false,no_response,
4809,1063,2859,2026-04-11T17:16:00.000000,web,313,524.0,105310.57,,77,false,scheduled_visit,3.6
4810,1063,2857,2025-07-07T10:22:34.000000,app,312,560.0,128223.04,,88,false,no_response,3.0
4811,1064,1883,2026-01-12T12:53:00.000000,web,132,417.8,,7324919.97,18,false,accepted,2.7
4812,1064,1083,2026-03-16T16:08:00.000000,email,424,1486.5,,9802568.72,87,false,accepted,21.1
4813,1064,313,2025-08-28T14:38:54.000000,app,55,158.1,,8211662.03,69,false,accepted,
4814,1064,2463,2026-04-16T13:08:00.000000,email,129,562.5,,9437941.75,78,true,rejected,
4815,1064,1420,2025-08-26T09:54:01.000000,web,34,169.0,,9802568.72,65,false,accepted,6.5
4816,1064,2230,2026-04-06T10:27:00.000000,web,182,131.1,,9046859.57,310,true,scheduled_visit,8.7
4817,1065,1885,2026-04-13T12:48:00.000000,email,280,809.0,262362.3,,,false,no_response,7.8
4818,1065,1136,2025-12-29T12:27:06.000000,email,203,826.5,268332.71,,,false,accepted,9.1
4819,1065,1124,2025-12-29T07:39:33.000000,whatsapp,348,1294.8,336305.49,,,false,accepted,14.4
4820,1065,1357,2025-12-22T10:51:32.000000,web,135,968.0,292347.0,,,true,rejected,11.8
4821,1065,1707,2025-12-30T09:42:33.000000,app,236,1745.1,316139.91,,105,false,accepted,3.9
4822,1065,787,2026-01-02T10:00:29.000000,email,240,933.2,244719.42,,50,false,no_response,5.5
4823,1066,1531,2026-06-08T20:39:00.000000,app,245,1769.7,,4660317.58,,false,scheduled_visit,
4824,1066,2929,2026-03-23T08:37:35.000000,email,588,528.0,,4163169.04,,false,scheduled_visit,
4825,1066,2750,2026-03-24T09:59:28.000000,web,210,790.4,,3535288.55,82,false,accepted,5.2
4826,1067,2439,2026-05-04T09:04:00.000000,phone,247,172.5,27236.14,,170,true,accepted,16.4
4827,1067,1327,2026-01-21T08:29:09.000000,email,266,203.7,27605.94,,57,false,scheduled_visit,13.9
4828,1067,1152,2026-03-02T10:20:00.000000,app,237,2408.9,33250.93,,,true,accepted,27.0
4829,1067,2013,2026-01-12T17:34:39.000000,email,127,224.5,29307.59,,88,true,scheduled_visit,6.6
4830,1067,2295,2026-04-09T19:40:00.000000,web,545,3455.9,33619.33,,48,false,no_response,20.4
4831,1067,2690,2026-01-23T17:14:22.000000,app,209,1456.3,25138.08,,63,false,accepted,14.4
4832,1068,495,2026-04-09T17:05:30.000000,whatsapp,179,187.0,39480.87,,,false,accepted,36.7
4833,1068,903,2026-04-20T12:48:56.000000,phone,101,3020.5,35589.51,,,false,scheduled_visit,10.1
4834,1068,1061,2026-04-12T15:38:26.000000,app,153,91.3,33774.07,,324,true,accepted,32.7
4835,1068,2329,2026-04-14T11:27:14.000000,app,193,125.0,39273.91,,,false,accepted,7.8
4836,1068,511,2026-04-09T08:50:26.000000,web,159,151.1,36871.08,,18,false,no_response,58.9
4837,1068,2119,2026-04-13T11:43:50.000000,web,273,136.4,39179.63,,24,false,no_response,
4838,1068,2149,2026-04-17T08:54:41.000000,web,177,140.5,31581.53,,78,false,no_response,11.4
4839,1069,1914,2025-10-12T09:05:35.000000,web,228,2203.0,93059.91,,67,true,rejected,2.9
4840,1069,2845,2025-09-30T19:08:14.000000,whatsapp,511,300.8,71323.03,,181,true,accepted,
4841,1069,2186,2025-10-10T09:07:39.000000,whatsapp,136,1093.7,91522.87,,32,true,no_response,3.4
4842,1069,2771,2026-03-27T13:43:00.000000,web,155,271.0,75361.45,,44,true,accepted,5.7
4843,1069,1956,2026-04-29T16:28:00.000000,whatsapp,380,247.2,100007.51,,,false,accepted,11.8
4844,1070,969,2025-09-22T08:45:16.000000,whatsapp,227,619.4,,4889532.83,,false,accepted,11.3
4845,1070,522,2026-05-24T16:37:00.000000,web,153,1380.2,,4582280.17,212,false,accepted,36.7
4846,1070,1424,2026-04-04T07:06:00.000000,whatsapp,280,295.3,,4770864.45,48,false,rejected,9.8
4847,1070,1275,2026-03-18T18:35:00.000000,web,173,151.8,,4326030.53,,false,rejected,
4848,1070,1441,2026-06-16T17:59:00.000000,email,145,612.0,,4139582.23,70,false,accepted,
4849,1070,551,2025-10-24T20:16:00.000000,whatsapp,229,4391.8,,4576441.39,47,false,scheduled_visit,
4850,1070,77,2025-12-16T16:09:00.000000,web,243,754.4,,4006169.75,,true,accepted,2.2
4851,1070,1772,2025-09-22T16:58:10.000000,whatsapp,175,1121.8,,3982371.66,25,false,rejected,0.5
4852,1071,2935,2025-01-08T19:51:50.000000,app,563,2661.4,21507.41,3488454.96,,false,scheduled_visit,16.0
4853,1071,2798,2025-05-02T09:11:00.000000,whatsapp,155,1333.9,21166.23,4799465.87,,false,accepted,0.5
4854,1071,1242,2026-05-20T09:27:00.000000,whatsapp,279,1133.8,23314.55,4226080.49,349,false,no_response,16.7
4855,1071,2015,2025-09-10T15:56:00.000000,app,268,772.4,23088.79,4271800.58,86,false,accepted,18.0
4856,1071,1041,2025-01-01T16:13:52.000000,web,156,1757.8,20040.73,4816989.78,319,true,accepted,21.5
4857,1071,2020,2026-03-18T09:22:00.000000,app,589,153.9,24673.48,4631119.24,,false,accepted,15.8
4858,1071,944,2025-10-06T13:31:00.000000,phone,194,301.1,20037.58,4095205.53,318,false,accepted,15.4
4859,1071,2564,2025-01-09T15:19:01.000000,app,287,5461.8,21738.04,3585895.38,9,false,scheduled_visit,10.2
4860,1072,1128,2025-12-11T15:24:26.000000,web,182,10000.5,45267.48,,181,false,accepted,11.6
4861,1072,186,2026-06-30T12:31:00.000000,whatsapp,245,160.2,41664.85,,149,true,scheduled_visit,7.8
4862,1072,2255,2026-03-12T17:30:00.000000,app,245,122.1,38481.62,,,false,accepted,
4863,1072,723,2026-02-02T20:02:00.000000,phone,253,1732.3,45044.62,,,false,scheduled_visit,5.6
4864,1072,772,2025-12-09T18:34:48.000000,app,169,154.9,47686.58,,69,false,rejected,
4865,1072,1404,2026-05-01T12:16:00.000000,email,439,150.0,35094.7,,313,true,scheduled_visit,20.0
4866,1072,1089,2025-12-13T08:54:26.000000,whatsapp,139,139.2,47686.58,,60,false,accepted,11.7
4867,1073,1835,2026-03-23T14:23:48.000000,web,332,319.5,148400.83,21573581.96,,false,scheduled_visit,
4868,1073,1257,2026-03-22T11:21:20.000000,app,182,336.5,135072.5,25224213.41,13,true,no_response,
4869,1073,1636,2026-03-26T18:20:31.000000,app,463,357.6,130542.92,22051104.9,71,false,accepted,
4870,1073,2072,2026-03-15T10:41:56.000000,web,73,2636.3,138383.28,25671250.7,347,false,scheduled_visit,13.6
4871,1073,1197,2026-03-16T07:25:58.000000,email,230,216.1,109374.83,19196053.62,102,false,rejected,4.4
4872,1074,1961,2025-12-28T07:17:33.000000,whatsapp,428,791.4,183114.78,83975274.68,,false,accepted,6.3
4873,1074,48,2026-01-28T07:37:00.000000,web,305,787.4,147280.96,112140117.2,,false,accepted,7.9
4874,1074,2636,2025-12-21T16:06:45.000000,phone,339,575.1,166968.72,115165126.71,159,false,accepted,5.6
4875,1075,769,2025-10-08T09:40:00.000000,email,361,168.3,69553.59,,67,true,accepted,4.9
4876,1075,1235,2025-08-03T11:15:24.000000,web,203,306.6,76948.85,,186,false,accepted,12.6
4877,1076,1948,2025-12-31T12:02:20.000000,whatsapp,116,150.0,139739.62,,,false,accepted,3.0
4878,1076,1537,2026-01-01T19:42:40.000000,app,272,579.1,163703.25,,59,false,rejected,6.0
4879,1076,1666,2025-12-27T20:14:27.000000,whatsapp,118,653.5,197779.9,,274,true,accepted,0.8
4880,1076,169,2025-12-31T08:57:11.000000,app,235,578.3,194442.94,,,false,accepted,7.7
4881,1076,1070,2025-12-27T16:17:15.000000,email,216,622.4,139244.77,,59,false,rejected,10.8
4882,1076,1124,2026-01-07T09:36:23.000000,whatsapp,343,567.5,141864.42,,167,false,accepted,5.5
4883,1076,1313,2025-12-26T14:02:37.000000,email,378,507.4,166819.04,,19,false,rejected,11.6
4884,1076,406,2026-03-20T10:26:00.000000,web,204,504.6,150964.41,,40,false,scheduled_visit,0.5
4885,1077,684,2025-05-23T11:43:13.000000,web,129,152.5,43431.23,,58,true,no_response,18.2
4886,1077,184,2025-05-19T07:58:06.000000,email,377,603.4,47847.02,,63,false,rejected,24.1
4887,1077,2409,2026-03-03T17:35:00.000000,app,258,824.3,47374.29,,4,false,accepted,11.5
4888,1077,2690,2025-11-29T19:42:00.000000,web,181,1456.3,40758.46,,,false,scheduled_visit,2.4
4889,1077,2259,2025-05-19T16:31:50.000000,web,43,4581.2,41739.49,,55,false,scheduled_visit,
4890,1077,2404,2025-05-25T12:53:36.000000,phone,95,904.1,47249.52,,80,false,accepted,0.5
4891,1077,467,2025-05-20T10:06:18.000000,whatsapp,108,323.6,47708.71,,89,false,accepted,1.1
4892,1078,1802,2025-01-29T16:03:30.000000,web,276,500.0,171758.21,,337,false,scheduled_visit,1.2
4893,1078,843,2025-04-21T10:15:00.000000,whatsapp,248,530.0,160763.49,,313,true,scheduled_visit,0.7
4894,1078,2577,2025-02-01T08:08:22.000000,app,456,2501.6,199967.77,,,false,accepted,16.3
4895,1078,828,2025-01-31T16:45:11.000000,web,468,553.7,202462.68,,42,false,accepted,
4896,1078,800,2026-06-04T09:24:00.000000,app,144,602.3,178444.79,,54,false,rejected,7.2
4897,1078,1102,2025-02-09T18:27:26.000000,app,239,11972.0,197596.01,,,true,accepted,7.6
4898,1078,2203,2025-02-03T13:22:10.000000,whatsapp,76,507.0,176197.26,,30,false,accepted,5.6
4899,1078,2639,2025-12-25T19:48:00.000000,web,233,477.4,205011.46,,,true,scheduled_visit,8.6
4900,1079,2349,2026-02-18T09:42:38.000000,web,101,267.5,,5092426.61,,false,accepted,4.4
4901,1079,944,2026-02-19T08:05:49.000000,whatsapp,223,301.1,,6086377.84,292,true,no_response,4.8
4902,1079,1128,2026-02-17T08:11:48.000000,whatsapp,148,10000.5,,4908504.54,,true,rejected,2.7
4903,1079,744,2026-02-23T13:10:01.000000,app,357,10611.4,,5365437.57,,false,accepted,4.0
4904,1079,954,2026-02-17T19:47:14.000000,app,239,1150.2,,5589858.09,93,true,no_response,
4905,1079,2128,2026-02-23T15:33:46.000000,app,214,169.2,,4644973.04,71,false,accepted,24.5
4906,1079,1431,2026-02-18T17:39:12.000000,app,172,224.2,,4769817.74,73,false,scheduled_visit,
4907,1079,159,2026-02-22T08:50:03.000000,app,557,378.8,,6294087.05,42,false,no_response,8.5
4908,1080,2076,2026-02-27T09:47:00.000000,email,214,1205.4,,11819726.64,,false,accepted,1.0
4909,1080,2994,2025-10-13T10:06:39.000000,whatsapp,136,452.4,,9818921.51,5,false,accepted,0.5
4910,1080,816,2025-10-07T15:13:30.000000,whatsapp,476,496.0,,10484047.39,66,true,scheduled_visit,2.2
4911,1080,1998,2025-10-07T10:52:57.000000,whatsapp,138,469.1,,11905977.72,,true,accepted,
4912,1081,165,2026-03-19T13:18:30.000000,web,146,3946.0,73588.54,,352,false,rejected,6.6
4913,1081,1594,2026-06-19T19:41:00.000000,whatsapp,100,1011.1,60382.59,,54,true,rejected,
4914,1081,2555,2026-03-08T09:51:02.000000,email,161,626.6,72320.17,,295,true,no_response,
4915,1081,1430,2026-05-23T14:31:00.000000,web,211,746.5,73588.54,,,false,accepted,
4916,1081,300,2026-03-15T16:59:16.000000,app,154,991.5,52405.61,,271,false,no_response,
4917,1081,2741,2026-03-13T18:13:50.000000,web,387,1960.0,67593.3,,356,false,no_response,
4918,1081,1269,2026-03-07T20:41:52.000000,app,196,1300.3,73588.54,,,false,scheduled_visit,1.5
4919,1081,1408,2026-03-19T18:37:16.000000,email,303,367.2,52452.65,,228,true,accepted,1.9
4920,1082,52,2026-04-02T09:49:00.000000,whatsapp,322,833.7,,44555506.56,37,false,accepted,6.5
4921,1082,1442,2025-12-17T08:36:05.000000,phone,236,1275.7,,39542633.17,83,false,scheduled_visit,7.6
4922,1082,82,2025-12-17T18:04:17.000000,whatsapp,166,100.0,,44832680.9,16,true,accepted,3.9
4923,1082,320,2025-12-17T19:39:29.000000,app,139,271.5,,47837787.29,62,false,accepted,2.7
4924,1082,1491,2025-12-28T20:19:21.000000,email,260,761.2,,45025879.54,55,false,rejected,
