spot_id,broker_id,sector_name,type_name,state,municipality,settlement,corridor,region,lat,lon,title,description,area_sqm,price_sqm_mxn_rent,price_sqm_mxn_sale,price_total_mxn_rent,price_total_mxn_sale,maintenance_cost_mxn,modality,days_on_market,total_inquiries,total_views,is_active,created_at
927,173,Office,Single,CDMX,Benito Juárez,Del Valle,del-valle-narvarte,centro,19.384746,-99.174139,"Single Office en del-valle-narvarte, Benito Juárez",Perfecto para negocio en crecimiento. Seguridad 24/7 y control de acceso. Cuenta con todos los servicios y estacionamiento.,183.4,,41721.44,,7651712.1,,sale,17,3,86,true,2025-04-08T00:00:00.000000
928,163,Land,Subspace,Nuevo León,Monterrey,Centro,macroplaza,noreste,25.684841,-100.324509,"Land compartido en macroplaza, Monterrey",Ubicación estratégica cerca de centros comerciales.,7257.4,33.59,7229.65,243776.07,52468461.91,16585.1,both,112,0,0,true,2025-09-24T00:00:00.000000
929,101,Office,Subspace,Sonora,Hermosillo,Centenario,centenario-colosio,noroeste,29.070965,-110.954317,"Subspace 98 m², centenario-colosio",Excelente ubicación con acceso a vías principales.,98.9,,51847.19,,5127687.09,,sale,8,5,96,true,2025-01-14T00:00:00.000000
930,38,Office,Single,CDMX,Miguel Hidalgo,Polanco,polanco,centro,19.433456,-99.188894,Single de 167 m² en polanco,Perfecto para negocio en crecimiento.,167.0,,62413.46,,10423047.82,,sale,142,10,126,true,2025-02-04T00:00:00.000000
931,228,Industrial,Subspace,Querétaro,Querétaro,Juriquilla,juriquilla-juncos,bajío,20.713703,-100.446647,"Subspace en Industrial - juriquilla-juncos, Querétaro",Espacio versátil adaptable a diferentes giros.,4062.9,,28045.18,,113944761.82,,sale,109,8,147,true,2025-10-30T00:00:00.000000
932,119,Office,Subspace,Chihuahua,Chihuahua,Centro,centro-chihuahua,norte,28.622418,-106.088715,"Subspace 526 m², centro-chihuahua",Fácil acceso a transporte público y avenidas principales. Amplio espacio con buena iluminación natural.,526.9,408.25,59951.93,215106.92,31588671.92,14810.37,both,193,10,253,false,2024-03-05T00:00:00.000000
933,234,Land,Subspace,Baja California,Tijuana,Zona Río,zona-rio-aguacaliente,noroeste,32.518824,-117.047089,"Land compartido en zona-rio-aguacaliente, Tijuana",Espacio versátil adaptable a diferentes giros. Zona de alta plusvalía y demanda comercial.,574.1,17.87,,10259.17,,727.0,rent,225,5,132,true,2024-04-25T00:00:00.000000
934,175,Land,Single,Puebla,Puebla,Angelópolis,angelopolis-lomas,centro-oriente,19.030798,-98.240268,"Single Land en angelopolis-lomas, Puebla",Ideal para oficinas corporativas o centro de distribución. Ubicación estratégica cerca de centros comerciales.,4505.9,29.74,,134005.47,,19660.08,rent,26,4,116,true,2026-05-22T00:00:00.000000
935,252,Office,Subspace,CDMX,Cuauhtémoc,Roma Norte,roma-condesa,centro,19.406091,-99.145991,"Subspace 78 m², roma-condesa",Ubicación estratégica cerca de centros comerciales. Recién remodelado con acabados modernos.,78.8,243.1,,19156.28,,1704.4,rent,63,5,128,true,2025-12-08T00:00:00.000000
936,234,Industrial,Single,Estado de México,Toluca,Metepec,metepec-toluca,centro,19.269866,-99.595116,"Single Industrial en metepec-toluca, Toluca",Amplio espacio con buena iluminación natural. Cuenta con todos los servicios y estacionamiento. Ubicación estratégica cerca de centros comerciales.,12992.5,186.84,,2427518.7,,224359.57,rent,226,13,314,true,2025-07-23T00:00:00.000000
937,261,Retail,Single,Nuevo León,Monterrey,Centro,macroplaza,noreste,25.674885,-100.320206,Single de 97 m² en macroplaza,Ideal para oficinas corporativas o centro de distribución.,97.4,165.63,29607.75,16132.36,2883794.85,2275.71,both,18,1,16,true,2026-03-15T00:00:00.000000
938,64,Industrial,Single,Jalisco,Guadalajara,Colonia Americana,americana-chapultepec,occidente,20.672538,-103.381821,"Single Industrial en americana-chapultepec, Guadalajara",Excelente ubicación con acceso a vías principales. Espacio listo para ocupar con acabados de primera.,2306.2,100.91,18960.2,232718.64,43726013.24,19978.67,both,730,11,240,true,2026-03-16T00:00:00.000000
939,255,Office,Subspace,CDMX,Miguel Hidalgo,Polanco,polanco,centro,19.443516,-99.208446,"Subspace en Office - polanco, Miguel Hidalgo",Espacio versátil adaptable a diferentes giros. Perfecto para negocio en crecimiento.,1513.0,350.09,68332.3,529686.17,103386769.9,52223.67,both,106,8,123,true,2025-05-26T00:00:00.000000
940,131,Retail,Single,CDMX,Cuauhtémoc,Roma Norte,roma-condesa,centro,19.421375,-99.160785,"Retail Single - roma-condesa, Cuauhtémoc",Zona de alta plusvalía y demanda comercial. Espacio listo para ocupar con acabados de primera. Ideal para oficinas corporativas o centro de distribución.,20.0,100.0,,2000.0,,135.13,rent,179,5,143,true,2025-03-23T00:00:00.000000
941,250,Land,Single,Sonora,Hermosillo,Centenario,centenario-colosio,noroeste,29.07404,-110.933467,"Land Single - centenario-colosio, Hermosillo",Espacio listo para ocupar con acabados de primera. Perfecto para negocio en crecimiento. Excelente ubicación con acceso a vías principales.,5418.2,69.9,,378732.18,,28675.58,rent,119,6,84,true,2025-03-29T00:00:00.000000
942,54,Industrial,Subspace,CDMX,Cuauhtémoc,Roma Norte,roma-condesa,centro,19.408386,-99.155264,"Subspace 1572 m², roma-condesa",Amplio espacio con buena iluminación natural. Ideal para oficinas corporativas o centro de distribución.,1572.9,224.97,,353855.31,,20097.25,rent,121,4,88,true,2025-11-29T00:00:00.000000
943,67,Industrial,Subspace,Nuevo León,Monterrey,Centro,macroplaza,noreste,25.664121,-100.318551,"Subspace en Industrial - macroplaza, Monterrey",Ideal para oficinas corporativas o centro de distribución. Seguridad 24/7 y control de acceso.,25533.1,187.57,,4789243.57,,406212.54,rent,171,11,224,true,2025-08-29T00:00:00.000000
944,122,Industrial,Single,Baja California,Tijuana,Zona Río,zona-rio-aguacaliente,noroeste,32.527942,-117.016876,"Single Industrial en zona-rio-aguacaliente, Tijuana",Espacio listo para ocupar con acabados de primera.,1003.7,147.04,22181.35,147584.05,22263421.0,19045.93,both,149,5,126,true,2025-10-06T00:00:00.000000
945,123,Office,Single,Puebla,Puebla,Angelópolis,angelopolis-lomas,centro-oriente,19.032449,-98.241528,"Single Office en angelopolis-lomas, Puebla",Seguridad 24/7 y control de acceso.,220.8,400.5,,88430.4,,5304.04,rent,11,1,17,true,2026-03-27T00:00:00.000000
946,113,Land,Single,Baja California,Tijuana,Zona Río,zona-rio-aguacaliente,noroeste,32.504791,-117.058534,"Land Single - zona-rio-aguacaliente, Tijuana",Espacio listo para ocupar con acabados de primera. Ideal para oficinas corporativas o centro de distribución. Cuenta con todos los servicios y estacionamiento.,4215.8,47.3,6959.07,199407.34,29338047.31,20488.77,both,194,6,98,true,2024-03-30T00:00:00.000000
947,65,Retail,Single,San Luis Potosí,San Luis Potosí,Lomas,lomas-carranza,centro-norte,22.144644,-100.975774,"Retail Single - lomas-carranza, San Luis Potosí",Cuenta con todos los servicios y estacionamiento.,94.0,249.91,,23491.54,,2504.07,rent,11,5,69,true,2024-06-15T00:00:00.000000
948,276,Office,Subspace,Estado de México,Toluca,Metepec,metepec-toluca,centro,19.250142,-99.601971,"Office compartido en metepec-toluca, Toluca",Ubicación estratégica cerca de centros comerciales. Excelente ubicación con acceso a vías principales. Perfecto para negocio en crecimiento.,1313.3,,71866.51,,94382287.58,,sale,82,7,132,true,2025-01-10T00:00:00.000000
949,123,Land,Subspace,Jalisco,Zapopan,Puerta de Hierro,andares-puerta-hierro,occidente,20.707492,-103.402623,"Subspace 10716 m², andares-puerta-hierro",Espacio versátil adaptable a diferentes giros. Cuenta con todos los servicios y estacionamiento.,10716.1,49.53,10430.51,530768.43,111774388.21,76984.44,both,105,3,88,true,2025-05-02T00:00:00.000000
950,253,Retail,Single,Querétaro,Querétaro,Centro Histórico,centro-queretaro,bajío,20.585073,-100.385387,"Retail Single - centro-queretaro, Querétaro",Ubicación estratégica cerca de centros comerciales. Zona de alta plusvalía y demanda comercial.,112.4,283.65,50584.49,31882.26,5685696.68,3942.79,both,51,5,84,true,2025-08-02T00:00:00.000000
951,146,Office,Single,CDMX,Miguel Hidalgo,Polanco,polanco,centro,19.41791,-99.20323,"Single Office en polanco, Miguel Hidalgo",Amplio espacio con buena iluminación natural. Fácil acceso a transporte público y avenidas principales.,557.5,420.76,71024.24,234573.7,39596013.8,24306.39,both,40,3,78,true,2025-04-18T00:00:00.000000
952,176,Retail,Single,CDMX,Benito Juárez,Del Valle,del-valle-narvarte,centro,19.383362,-99.172989,"Single Retail en del-valle-narvarte, Benito Juárez",Fácil acceso a transporte público y avenidas principales.,111.4,239.16,,26642.42,,2490.24,rent,35,3,37,true,2024-01-01T00:00:00.000000
953,275,Industrial,Single,Chihuahua,Chihuahua,Centro,centro-chihuahua,norte,28.638419,-106.083969,"Industrial Single - centro-chihuahua, Chihuahua",Perfecto para negocio en crecimiento. Ubicación estratégica cerca de centros comerciales.,576.0,,21599.32,,12441208.32,,sale,6,2,54,true,2025-07-16T00:00:00.000000
954,151,Industrial,Single,Sonora,Hermosillo,Centenario,centenario-colosio,noroeste,29.072385,-110.955235,"Single Industrial en centenario-colosio, Hermosillo",Amplio espacio con buena iluminación natural. Fácil acceso a transporte público y avenidas principales. Zona de alta plusvalía y demanda comercial.,3834.0,147.79,31519.11,566626.86,120844267.74,45367.64,both,105,6,122,false,2025-03-26T00:00:00.000000
955,117,Office,Single,Nuevo León,Monterrey,Centro,macroplaza,noreste,25.696394,-100.311655,Single de 10328 m² en macroplaza,Amplio espacio con buena iluminación natural. Zona de alta plusvalía y demanda comercial.,10328.5,279.1,52519.34,2882684.35,542446003.19,145614.4,both,62,2,46,true,2025-01-02T00:00:00.000000
956,35,Office,Single,Yucatán,Mérida,Centro,paseo-montejo,sureste,20.990716,-89.608849,"Office Single - paseo-montejo, Mérida",Fácil acceso a transporte público y avenidas principales.,603.7,354.08,70728.52,213758.1,42698807.52,15867.67,both,220,12,175,true,2024-07-13T00:00:00.000000
957,133,Industrial,Single,Sonora,Hermosillo,Centenario,centenario-colosio,noroeste,29.061442,-110.940269,"Industrial Single - centenario-colosio, Hermosillo",Seguridad 24/7 y control de acceso. Cuenta con todos los servicios y estacionamiento. Recién remodelado con acabados modernos.,937.5,,24193.62,,22681518.75,,sale,19,2,57,true,2026-02-10T00:00:00.000000
958,23,Land,Subspace,Puebla,Puebla,Angelópolis,angelopolis-lomas,centro-oriente,19.033397,-98.241846,"Land compartido en angelopolis-lomas, Puebla",Seguridad 24/7 y control de acceso.,471.0,79.78,14359.48,37576.38,6763315.08,3296.72,both,42,3,45,true,2025-04-26T00:00:00.000000
959,229,Land,Subspace,Jalisco,Guadalajara,Colonia Americana,americana-chapultepec,occidente,20.675747,-103.369258,"Subspace 1551 m², americana-chapultepec",Ubicación estratégica cerca de centros comerciales.,1551.8,,16574.94,,25720991.89,,sale,99,5,107,true,2026-01-11T00:00:00.000000
960,296,Retail,Single,Chihuahua,Chihuahua,Centro,centro-chihuahua,norte,28.632683,-106.089979,Single de 29 m² en centro-chihuahua,Ubicación estratégica cerca de centros comerciales. Fácil acceso a transporte público y avenidas principales. Amplio espacio con buena iluminación natural.,29.5,242.43,,7151.69,,785.35,rent,198,10,182,false,2025-12-15T00:00:00.000000
961,33,Industrial,Single,Estado de México,Naucalpan de Juárez,Lomas Verdes,lomas-verdes-satelite,centro,19.505944,-99.290772,"Single Industrial en lomas-verdes-satelite, Naucalpan de Juárez",Seguridad 24/7 y control de acceso.,3292.9,115.88,,381581.25,,22941.61,rent,291,8,118,false,2024-01-31T00:00:00.000000
962,43,Retail,Subspace,Puebla,Puebla,Angelópolis,angelopolis-lomas,centro-oriente,19.040481,-98.261615,"Subspace 913 m², angelopolis-lomas",Fácil acceso a transporte público y avenidas principales.,913.0,164.3,31112.89,150005.9,28406068.57,21099.56,both,72,8,97,true,2026-02-28T00:00:00.000000
963,250,Land,Single,Jalisco,Guadalajara,Colonia Americana,americana-chapultepec,occidente,20.669936,-103.362245,"Single Land en americana-chapultepec, Guadalajara",Cuenta con todos los servicios y estacionamiento.,1708.8,20.85,,35628.48,,3179.9,rent,117,5,68,true,2026-05-08T00:00:00.000000
964,144,Retail,Single,Jalisco,Zapopan,Puerta de Hierro,andares-puerta-hierro,occidente,20.716739,-103.413283,Single de 59 m² en andares-puerta-hierro,Perfecto para negocio en crecimiento.,59.1,328.46,65755.44,19411.99,3886146.5,2003.64,both,76,3,80,true,2025-10-02T00:00:00.000000
965,277,Industrial,Single,Guanajuato,León,Zona Centro,centro-leon,bajío,21.102728,-101.6716,"Industrial Single - centro-leon, León",Excelente ubicación con acceso a vías principales.,6979.0,,29907.9,,208727234.1,,sale,164,8,222,true,2025-05-07T00:00:00.000000
966,136,Office,Single,Estado de México,Toluca,Metepec,metepec-toluca,centro,19.24627,-99.599766,"Single Office en metepec-toluca, Toluca",Espacio listo para ocupar con acabados de primera. Recién remodelado con acabados modernos.,152.3,296.02,,45083.85,,4855.65,rent,246,18,372,true,2026-06-17T00:00:00.000000
967,237,Retail,Single,Nuevo León,San Pedro Garza García,Del Valle,vasconcelos-calzada,noreste,25.653064,-100.364619,"Retail Single - vasconcelos-calzada, San Pedro Garza García",Recién remodelado con acabados modernos. Espacio versátil adaptable a diferentes giros. Ideal para oficinas corporativas o centro de distribución.,317.8,245.93,48511.43,78156.55,15416932.45,11152.25,both,20,1,11,true,2026-02-01T00:00:00.000000
968,181,Industrial,Single,CDMX,Cuauhtémoc,Roma Norte,roma-condesa,centro,19.420775,-99.16177,Single de 1823 m² en roma-condesa,Recién remodelado con acabados modernos. Amplio espacio con buena iluminación natural. Zona de alta plusvalía y demanda comercial.,1823.1,98.82,15474.89,180158.74,28212271.96,17510.29,both,39,4,79,true,2025-10-27T00:00:00.000000
969,133,Industrial,Single,Yucatán,Mérida,Centro,paseo-montejo,sureste,20.976027,-89.62144,Single de 2064 m² en paseo-montejo,Ideal para oficinas corporativas o centro de distribución. Cuenta con todos los servicios y estacionamiento.,2064.5,94.0,14696.18,194063.0,30340263.61,10669.37,both,9,3,89,false,2024-08-14T00:00:00.000000
970,297,Office,Subspace,CDMX,Benito Juárez,Del Valle,del-valle-narvarte,centro,19.386163,-99.171353,"Subspace en Office - del-valle-narvarte, Benito Juárez",Espacio versátil adaptable a diferentes giros.,205.1,226.33,,46420.28,,6664.63,rent,2,4,85,true,2025-02-25T00:00:00.000000
971,251,Retail,Single,San Luis Potosí,San Luis Potosí,Lomas,lomas-carranza,centro-norte,22.149249,-100.980454,"Single Retail en lomas-carranza, San Luis Potosí",Espacio listo para ocupar con acabados de primera.,107.8,,53106.1,,5724837.58,,sale,328,12,120,true,2026-05-15T00:00:00.000000
972,8,Land,Single,Yucatán,Mérida,Centro,paseo-montejo,sureste,20.976255,-89.631875,"Single Land en paseo-montejo, Mérida",Perfecto para negocio en crecimiento.,698.8,46.49,,32487.21,,1733.89,rent,192,7,91,true,2026-04-29T00:00:00.000000
973,83,Office,Subspace,CDMX,Cuauhtémoc,Roma Norte,roma-condesa,centro,19.405575,-99.169916,"Subspace en Office - roma-condesa, Cuauhtémoc",Ubicación estratégica cerca de centros comerciales.,192.1,,48279.84,,9274557.26,,sale,173,11,154,true,2025-07-04T00:00:00.000000
974,277,Land,Single,Baja California,Tijuana,Zona Río,zona-rio-aguacaliente,noroeste,32.512545,-117.046321,"Land Single - zona-rio-aguacaliente, Tijuana",Perfecto para negocio en crecimiento. Ubicación estratégica cerca de centros comerciales. Ideal para oficinas corporativas o centro de distribución.,8422.7,44.57,9406.89,375399.74,79231412.4,44834.3,both,53,1,20,true,2026-02-28T00:00:00.000000
975,293,Retail,Single,Jalisco,Guadalajara,Colonia Americana,americana-chapultepec,occidente,20.666837,-103.387109,"Single Retail en americana-chapultepec, Guadalajara",Amplio espacio con buena iluminación natural. Excelente ubicación con acceso a vías principales. Recién remodelado con acabados modernos.,48.0,238.97,,11470.56,,1704.19,rent,9,10,175,true,2024-07-17T00:00:00.000000
976,74,Office,Single,Chihuahua,Chihuahua,Centro,centro-chihuahua,norte,28.635677,-106.100077,"Office Single - centro-chihuahua, Chihuahua",Ubicación estratégica cerca de centros comerciales.,393.4,,77049.1,,30311115.94,,sale,102,11,231,true,2024-10-08T00:00:00.000000
977,72,Retail,Subspace,Nuevo León,San Pedro Garza García,Del Valle,vasconcelos-calzada,noreste,25.659361,-100.359781,"Subspace en Retail - vasconcelos-calzada, San Pedro Garza García",Recién remodelado con acabados modernos. Excelente ubicación con acceso a vías principales.,289.3,432.16,,125023.89,,13303.39,rent,10,0,0,true,2025-06-17T00:00:00.000000
978,249,Industrial,Subspace,Chihuahua,Chihuahua,Centro,centro-chihuahua,norte,28.623268,-106.087288,"Industrial compartido en centro-chihuahua, Chihuahua",Amplio espacio con buena iluminación natural.,3732.6,,24213.4,,90378936.84,,sale,14,7,179,true,2025-12-19T00:00:00.000000
979,171,Office,Single,Sonora,Hermosillo,Centenario,centenario-colosio,noroeste,29.071291,-110.954586,"Office Single - centenario-colosio, Hermosillo",Seguridad 24/7 y control de acceso. Perfecto para negocio en crecimiento.,109.2,237.84,41475.78,25972.13,4529155.18,3489.43,both,501,20,406,true,2025-05-12T00:00:00.000000
980,265,Office,Subspace,Puebla,Puebla,Angelópolis,angelopolis-lomas,centro-oriente,19.022339,-98.248764,"Office compartido en angelopolis-lomas, Puebla",Excelente ubicación con acceso a vías principales. Fácil acceso a transporte público y avenidas principales.,36.0,271.96,57862.91,9790.56,2083064.76,860.28,both,36,7,113,true,2024-12-15T00:00:00.000000
